,neighborhood,title,price,bedrooms,pid,longitude,subregion,link,latitude,sqft,month,day,year,blockfips,countyfips,countyname,price_sqft,price_sqft_cat
2002,fairfield / vacaville,Luxury - 1 bedroom apartment ,1289.0,1.0,4075557718,-122.035817,East Bay,/eby/apa/4075557718.html,38.299878,740.0,Sep,18,2013,60952523112007,6095,Solano,1.741891891891892,1
2003,fremont / union city / newark,Have the best of the Bay Area within reach at Skylark Apartments!,1815.0,2.0,4075695732,-122.021413,East Bay,/eby/apa/4075695732.html,37.585265,913.0,Sep,18,2013,60014403361003,6001,Alameda,1.9879518072289157,1
2004,fairfield / vacaville,4 bed 2 bath home in the Travis School District in Vacaville!,1800.0,4.0,4075682656,-121.96779699999999,East Bay,/eby/apa/4075682656.html,38.334827000000004,1489.0,Sep,18,2013,60952529131002,6095,Solano,1.2088650100738751,0
2006,napa county,IMMACULATE & PRIVATE 2 BDRM +OFFICE NAPA HOME,1750.0,2.0,4076358624,-122.30431200000001,North Bay,/nby/apa/4076358624.html,38.311037,1200.0,Sep,18,2013,60552005012020,6055,Napa,1.4583333333333333,0
2007,napa county,St. Helena 3 bedroom/2bath home.,2000.0,3.0,4076360835,-122.473226,North Bay,/nby/apa/4076360835.html,38.509356,1476.0,Sep,18,2013,60552016022004,6055,Napa,1.3550135501355014,0
2008,sausalito,"Great 2 BR, 2 BA with exclusive access to Sausalito ",2563.0,2.0,4075896484,-122.51498500000001,North Bay,/nby/apa/4075896484.html,37.875826,1072.0,Sep,18,2013,60411290002000,6041,Marin,2.390858208955224,2
2010,santa rosa,2B 2Ba Garden Apt Near Safeway & School w/Hardwood Floors!61,1300.0,2.0,4075824077,-122.752177,North Bay,/nby/apa/4075824077.html,38.449606,900.0,Sep,18,2013,60971530065000,6097,Sonoma,1.4444444444444444,0
2011,napa county,Amazing Townhome Now Available with $500 OFF 1st Months Rent!,2650.0,4.0,4075813320,-122.292767,North Bay,/nby/apa/4075813320.html,38.276302,2067.0,Sep,18,2013,60552008023026,6055,Napa,1.2820512820512822,0
2012,larkspur,"Come Live in These Pet-Friendly 3BR/2BA Apartments in Larkspur, CA",3995.0,3.0,4075841829,-122.508172,North Bay,/nby/apa/4075841829.html,37.94931500000001,1282.0,Sep,18,2013,60411212002020,6041,Marin,3.1162246489859595,3
2014,san rafael,2 Bedroom Freshly Renovated with Washer/Dryer,1700.0,2.0,4074591995,-122.51208600000001,North Bay,/nby/apa/4074591995.html,37.959723,715.0,Sep,17,2013,60411121001030,6041,Marin,2.3776223776223775,2
2016,petaluma,OPEN HOUSE Sat. 9/21 12-2 PM 1433 Baywood Drive ,2375.0,4.0,4066102566,-122.609696,North Bay,/nby/apa/4066102566.html,38.241015999999995,1350.0,Sep,17,2013,60971506023014,6097,Sonoma,1.7592592592592593,1
2018,santa rosa,1 BDRM. Corner End Unit Overlooking Beautiful Trees,1390.0,1.0,4056527422,-122.70576799999999,North Bay,/nby/apa/4056527422.html,38.416727,720.0,Sep,18,2013,60971514021021,6097,Sonoma,1.9305555555555556,1
2020,sebastopol,Downtown Queen Anne Live/Work,2150.0,3.0,4075555548,-122.8219,North Bay,/nby/apa/4075555548.html,38.398181,1300.0,Sep,18,2013,60971534032018,6097,Sonoma,1.6538461538461537,1
2021,kentfield / ross,5Bed/4Bath Stunning Furnished Home with Pool in Kentfield,8000.0,5.0,4069165655,-122.541587,North Bay,/nby/apa/4069165655.html,37.953424,3500.0,Sep,18,2013,60411191003009,6041,Marin,2.2857142857142856,2
2022,napa county,"Special Pricing! Open Floor Plan, newer appliances & new Carpet. ",1405.0,2.0,4075516830,-122.283897,North Bay,/nby/apa/4075516830.html,38.316941,895.0,Sep,18,2013,60552005051004,6055,Napa,1.5698324022346368,0
2023,healdsburg / windsor,Beautiful Town Green Condo,2150.0,2.0,4075518499,-122.8073,North Bay,/nby/apa/4075518499.html,38.5443,1742.0,Sep,18,2013,60971538081012,6097,Sonoma,1.2342135476463834,0
2025,petaluma,Lovely Petaluma Fairway Meadows Home,2600.0,4.0,4050655546,-122.59495600000001,North Bay,/nby/apa/4050655546.html,38.241388,2116.0,Sep,17,2013,60971506111006,6097,Sonoma,1.2287334593572778,0
2026,sonoma,Ready Now! Beautiful 3bd Sonoma House,2800.0,3.0,4063398061,-122.469402,North Bay,/nby/apa/4063398061.html,38.29754000000001,1600.0,Sep,17,2013,60971502025022,6097,Sonoma,1.75,1
2031,santa rosa,Vineyard Gardens! Santa Rosa's Best kept Secret,1850.0,2.0,4073192794,-122.712741,North Bay,/nby/apa/4073192794.html,38.409289,926.0,Sep,17,2013,60971514022027,6097,Sonoma,1.9978401727861772,1
2032,santa rosa,"Spacious, NW 2 bedroom, 2 bath condo",1500.0,2.0,4073363724,-122.7693,North Bay,/nby/apa/4073363724.html,38.435512,1000.0,Sep,17,2013,60971530054002,6097,Sonoma,1.5,0
2035,sebastopol,7809 Kennedy Road,3450.0,3.0,4073339769,-122.830118,North Bay,/nby/apa/4073339769.html,38.364003000000004,1700.0,Sep,17,2013,60971535012007,6097,Sonoma,2.0294117647058822,1
2036,sebastopol,778 Robinson Road,2300.0,4.0,4066977379,-122.831878,North Bay,/nby/apa/4066977379.html,38.39455,2500.0,Sep,17,2013,60971534042012,6097,Sonoma,0.92,0
2037,sebastopol,626 South Main St.,1150.0,2.0,4068958822,-122.821501,North Bay,/nby/apa/4068958822.html,38.396322,800.0,Sep,17,2013,60971534033008,6097,Sonoma,1.4375,0
2038,west marin,Stinson beach 1BR,975.0,1.0,4072377539,-122.64036999999999,North Bay,/nby/apa/4072377539.html,37.900213,600.0,Sep,16,2013,60411321001005,6041,Marin,1.625,1
2040,san anselmo,Lovely tree house in San Anselmo with amazing views of Ross Valley,3200.0,2.0,4072340476,-122.580906,North Bay,/nby/apa/4072340476.html,37.980501000000004,1250.0,Sep,16,2013,60411160002010,6041,Marin,2.56,2
2041,mill valley,New Listing! 4bd+cottage in Blithedale Canyon Close 2 Town. FOUNDATION,5700.0,5.0,4072274034,-122.55238700000001,North Bay,/nby/apa/4072274034.html,37.914825,2850.0,Sep,16,2013,60411261005015,6041,Marin,2.0,1
2042,petaluma,"Great Condo, Westside",1650.0,2.0,4072253704,-122.64831699999999,North Bay,/nby/apa/4072253704.html,38.248785,1018.0,Sep,16,2013,60971509021014,6097,Sonoma,1.6208251473477406,0
2043,fairfax,Gorgeous upstairs flat for rent,2700.0,2.0,4071842974,-122.5937,North Bay,/nby/apa/4071842974.html,37.9883,1000.0,Sep,16,2013,60411141003016,6041,Marin,2.7,3
2044,napa county,New house in Alta Heights available now ,1950.0,1.0,4071802348,-122.2564,North Bay,/nby/apa/4071802348.html,38.4549,950.0,Sep,16,2013,60552014032017,6055,Napa,2.0526315789473686,1
2048,santa rosa,2B 2Ba Garden Apt Near Safeway & School w/Hardwood Floors!59,1300.0,2.0,4071632244,-122.752177,North Bay,/nby/apa/4071632244.html,38.449606,900.0,Sep,16,2013,60971530065000,6097,Sonoma,1.4444444444444444,0
2049,vallejo / benicia,"Vaulted ceilings, storage, balcony, you will love!! ",1315.0,2.0,4075690116,-122.244863,East Bay,/eby/apa/4075690116.html,38.129373,1040.0,Sep,18,2013,60952519012011,6095,Solano,1.2644230769230769,0
2050,fremont / union city / newark,We speak woof!,2068.0,2.0,4075792490,-121.972618,East Bay,/eby/apa/4075792490.html,37.539694,900.0,Sep,18,2013,60014424001001,6001,Alameda,2.2977777777777777,2
2051,west marin,Historic Stinson Beach Barn on Private Dirt Road,2000.0,1.0,4076286518,-122.64606699999999,North Bay,/nby/apa/4076286518.html,37.900171,1200.0,Sep,18,2013,60411321001017,6041,Marin,1.6666666666666667,1
2055,novato,Updated Novato home for lease,3350.0,3.0,4059194490,-122.51826499999999,North Bay,/nby/apa/4059194490.html,38.06348300000001,1615.0,Sep,18,2013,60411050002013,6041,Marin,2.0743034055727554,1
2056,santa rosa,Santa Rosa 4BR Rincon Valley,2850.0,4.0,4049057525,-122.67905400000001,North Bay,/nby/apa/4049057525.html,38.47677,2300.0,Sep,18,2013,60971522021012,6097,Sonoma,1.2391304347826086,0
2057,healdsburg / windsor,HEALDSBURG Apartment,1250.0,2.0,4076297091,-122.872674,North Bay,/nby/apa/4076297091.html,38.62965,800.0,Sep,18,2013,60971539013011,6097,Sonoma,1.5625,0
2058,rohnert pk / cotati,Beautiful Rohnert Park Home (Walking Distance To Sonoma State Univ.),1200.0,1.0,4071388988,-122.689398,North Bay,/nby/apa/4071388988.html,38.33961400000001,700.0,Sep,18,2013,60971513103009,6097,Sonoma,1.7142857142857142,1
2061,petaluma,916 Palmetto Way,2600.0,4.0,4065167586,-122.61203300000001,North Bay,/nby/apa/4065167586.html,38.239717999999996,1924.0,Sep,18,2013,60971506011010,6097,Sonoma,1.3513513513513513,0
2062,sonoma,BEAUTIFUL SONOMA COUNTRY HOME -- FULLY UPGRADED,3900.0,3.0,4065192995,-122.455821,North Bay,/nby/apa/4065192995.html,38.23363,4000.0,Sep,18,2013,60971501002017,6097,Sonoma,0.975,0
2064,petaluma,1524 Trellis Lane,2500.0,4.0,4036541365,-122.603675,North Bay,/nby/apa/4036541365.html,38.241513,2100.0,Sep,18,2013,60971506024005,6097,Sonoma,1.1904761904761905,0
2069,sonoma,"Newer home 4 blocks from Sonoma Plaza, 4 skylights, shed",2400.0,3.0,4015136072,-122.465791,North Bay,/nby/apa/4015136072.html,38.292714000000004,1200.0,Sep,17,2013,60971502022023,6097,Sonoma,2.0,1
2071,sonoma,Country Cottage in Kenwood,1250.0,,4074468751,-122.5196,North Bay,/nby/apa/4074468751.html,38.3662,600.0,Sep,17,2013,60971505001000,6097,Sonoma,2.0833333333333335,1
2072,mill valley, Duplex with Awesome Views,2100.0,2.0,4074386385,-122.52965900000001,North Bay,/nby/apa/4074386385.html,37.882408,958.0,Sep,17,2013,60411281001010,6041,Marin,2.1920668058455113,2
2073,santa rosa,Large 4 bedroom in country setting,3700.0,4.0,4058222109,-122.686797,North Bay,/nby/apa/4058222109.html,38.461110999999995,4000.0,Sep,17,2013,60971524002000,6097,Sonoma,0.925,0
2074,napa county,Save $250! Amazing Special! Hurry Before This One Is Gone!,1199.0,1.0,4075511146,-122.284651,North Bay,/nby/apa/4075511146.html,38.317757,685.0,Sep,18,2013,60552005051004,6055,Napa,1.7503649635036496,1
2075,santa rosa,Condo for rent/Available immediately,1975.0,3.0,4075503640,-122.704249,North Bay,/nby/apa/4075503640.html,38.41995,1484.0,Sep,18,2013,60971514011066,6097,Sonoma,1.3308625336927224,0
2077,petaluma,Thinking about moving within the next month or two...,1695.0,2.0,4075461344,-122.6155,North Bay,/nby/apa/4075461344.html,38.2507,1028.0,Sep,18,2013,60971506036011,6097,Sonoma,1.6488326848249026,1
2078,santa rosa,2 BDRM 2 BTH Apartment,1690.0,2.0,4067717256,-122.70576799999999,North Bay,/nby/apa/4067717256.html,38.416727,920.0,Sep,18,2013,60971514021021,6097,Sonoma,1.8369565217391304,1
2079,santa rosa,Top Floor Luxury 1 Bedroom Apartment,1415.0,1.0,4067713186,-122.70576799999999,North Bay,/nby/apa/4067713186.html,38.416727,720.0,Sep,18,2013,60971514021021,6097,Sonoma,1.9652777777777777,1
2080,santa rosa,Top Floor 1 Bedroom Luxury Apartment,1415.0,1.0,4065142813,-122.70576799999999,North Bay,/nby/apa/4065142813.html,38.416727,720.0,Sep,18,2013,60971514021021,6097,Sonoma,1.9652777777777777,1
2081,napa county,Beautiful Townhouse with Side Yard AND $500 off 1st Months Rent!,2800.0,4.0,4075451512,-122.296318,North Bay,/nby/apa/4075451512.html,38.276167,2433.0,Sep,18,2013,60552008023012,6055,Napa,1.1508425811755034,0
2082,larkspur,AVAILABLE! REMOD./FURNISHED VIEW HOME-GARAGE/HOT TUB/UTIL SVC'S INCL! ,3995.0,2.0,4068145183,-122.51918799999999,North Bay,/nby/apa/4068145183.html,37.946363,1650.0,Sep,18,2013,60411192021012,6041,Marin,2.4212121212121214,2
2083,sebastopol,PIECE OF PARADISE,1300.0,1.0,4073936691,-122.89483999999999,North Bay,/nby/apa/4073936691.html,38.42670800000001,600.0,Sep,17,2013,60971536004012,6097,Sonoma,2.1666666666666665,1
2086,napa county,Large Studio for only $668 a month! ,668.0,,4073943819,-122.31728600000001,North Bay,/nby/apa/4073943819.html,38.314013,375.0,Sep,17,2013,60552007041010,6055,Napa,1.7813333333333334,1
2087,napa county,"American Canyon 4bd, 3bath",2250.0,4.0,4073923861,-122.25848400000001,North Bay,/nby/apa/4073923861.html,38.162141999999996,2000.0,Sep,17,2013,60552010071017,6055,Napa,1.125,0
2090,sausalito,***Breathtaking Views! Sausalito Near GG Bridge!***,3600.0,2.0,4048497264,-122.482753,North Bay,/nby/apa/4048497264.html,37.84646,1200.0,Sep,17,2013,60411302011005,6041,Marin,3.0,3
2091,russian river,ALL Utilities Included Furnished Apartment--High End!,1900.0,1.0,4054618852,-122.9965,North Bay,/nby/apa/4054618852.html,38.5055,1000.0,Sep,17,2013,60971537044037,6097,Sonoma,1.9,1
2092,santa rosa,2B 2Ba Garden Apt Near Safeway & School w/Hardwood Floors!60,1300.0,2.0,4073227064,-122.752177,North Bay,/nby/apa/4073227064.html,38.449606,900.0,Sep,17,2013,60971530065000,6097,Sonoma,1.4444444444444444,0
2093,petaluma,We've Remodeled!! Come take a Peek. ,1475.0,1.0,4073276414,-122.617796,North Bay,/nby/apa/4073276414.html,38.249516,626.0,Sep,17,2013,60971506035008,6097,Sonoma,2.356230031948882,2
2100,petaluma,All We Are Missing Is You !!!!!!!!!,1414.0,1.0,4072119631,-122.63665,North Bay,/nby/apa/4072119631.html,38.23242,661.0,Sep,16,2013,60971507013023,6097,Sonoma,2.1391830559757943,1
2101,tiburon / belvedere,"$2,500 2bed1bath unit w/private patio with view",2500.0,2.0,4071704650,-122.49627199999999,North Bay,/nby/apa/4071704650.html,37.896964000000004,1000.0,Sep,16,2013,60411241004014,6041,Marin,2.5,2
2103,russian river,3bd/2b Home for rent in Monte Rio ,1650.0,3.0,4071700739,-123.00451799999999,North Bay,/nby/apa/4071700739.html,38.466812,1375.0,Sep,16,2013,60971537034013,6097,Sonoma,1.2,0
2104,healdsburg / windsor,Furnished Home - Walk to Healdsburg Plaza - Fall Rental,3000.0,3.0,4019933903,-122.863203,North Bay,/nby/apa/4019933903.html,38.616393,1446.0,Sep,16,2013,60971539034003,6097,Sonoma,2.074688796680498,1
2106,santa rosa,"South West Santa Rosa, Bellevue Ranch 5bd/3ba ",2500.0,5.0,4071131231,-122.74066299999998,North Bay,/nby/apa/4071131231.html,38.40629600000001,2175.0,Sep,16,2013,60971532004033,6097,Sonoma,1.1494252873563218,0
2108,san rafael,Contemporary Glenwood 3bd+/2.5ba w Panoramic Views,5850.0,4.0,4031124117,-122.479405,North Bay,/nby/apa/4031124117.html,37.995791,2539.0,Sep,16,2013,60411102003000,6041,Marin,2.3040567152422216,2
2110,russian river,A Sunny Cottage by Austin Creek,1200.0,2.0,4020067916,-123.1965,North Bay,/nby/apa/4020067916.html,38.5918,580.0,Sep,18,2013,60971543041271,6097,Sonoma,2.0689655172413794,1
2112,petaluma,772 Reisling Road,2650.0,3.0,4043721041,-122.6155,North Bay,/nby/apa/4043721041.html,38.2507,2351.0,Sep,18,2013,60971506036011,6097,Sonoma,1.1271799234368354,0
2113,san rafael,Winters coming - cozy up to your very own- Wood Burning Fire Place!!,1847.0,1.0,4075851806,-122.533404,North Bay,/nby/apa/4075851806.html,38.022351,650.0,Sep,18,2013,60411060013034,6041,Marin,2.8415384615384616,3
2115,sausalito,"Quaint 2bd, 2.5ba, with parking house",3989.0,2.0,4075848199,-122.48370200000001,North Bay,/nby/apa/4075848199.html,37.851959,1400.0,Sep,18,2013,60411302013007,6041,Marin,2.849285714285714,3
2116,rohnert pk / cotati,3/2 TownHouse**Stunning!** Close to Shops and University,1900.0,3.0,4075840433,-122.688041,North Bay,/nby/apa/4075840433.html,38.33906500000001,1742.0,Sep,18,2013,60971513101001,6097,Sonoma,1.0907003444316876,0
2117,petaluma,"Enticing, Charming Studio Loft - Our LAST Studio",1650.0,,4065288341,-122.637496,North Bay,/nby/apa/4065288341.html,38.233515999999995,640.0,Sep,18,2013,60971507013019,6097,Sonoma,2.578125,2
2118,santa rosa, Modern Estate Home With AuPair Quarter,5100.0,4.0,4063967969,-122.71443000000001,North Bay,/nby/apa/4063967969.html,38.44047,5620.0,Sep,18,2013,60971520001028,6097,Sonoma,0.9074733096085409,0
2119,santa rosa,Spacious 3 Bedroom Rancher,2250.0,3.0,4046204756,-122.688597,North Bay,/nby/apa/4046204756.html,38.437810999999996,2100.0,Sep,18,2013,60971518004015,6097,Sonoma,1.0714285714285714,0
2120,napa county,HIGH END LIVE WORK EXECUTIVE HOME WALK TO DOWNTOWN NAPA,2400.0,3.0,4069561565,-122.30041200000001,North Bay,/nby/apa/4069561565.html,38.287865000000004,2400.0,Sep,17,2013,60552002012025,6055,Napa,1.0,0
2122,healdsburg / windsor,"Healdsburg 3 bedroom walk to plaza $1,950 month",1950.0,3.0,4064292269,-122.875573,North Bay,/nby/apa/4064292269.html,38.61595300000001,1520.0,Sep,17,2013,60971539021000,6097,Sonoma,1.2828947368421053,0
2123,san rafael,Picture-Perfect 1 bedroom; Fall N love w/ evry detail!! incld. wlk in ,2297.0,1.0,4074333224,-122.535582,North Bay,/nby/apa/4074333224.html,38.021929,880.0,Sep,17,2013,60411060013034,6041,Marin,2.610227272727273,3
2124,san rafael,Gorgeous Two Bedroom/Two Bath Top Floor Apartment Home in Terra Linda!,2095.0,2.0,4036630708,-122.54148799999999,North Bay,/nby/apa/4036630708.html,38.011222,1014.0,Sep,17,2013,60411060012010,6041,Marin,2.0660749506903353,1
2125,santa rosa,Spacious 2 bedroom in Luxurious Fountaingrove,1899.0,2.0,4075399329,-122.725664,North Bay,/nby/apa/4075399329.html,38.478182000000004,1100.0,Sep,18,2013,60971524003047,6097,Sonoma,1.7263636363636363,1
2126,rohnert pk / cotati,930 Santa Alicia Drive,1325.0,2.0,4075412359,-122.70886100000001,North Bay,/nby/apa/4075412359.html,38.341046999999996,800.0,Sep,18,2013,60971513054005,6097,Sonoma,1.65625,1
2127,napa county,Lake Berryessa Home,1700.0,3.0,4027738266,-122.2564,North Bay,/nby/apa/4027738266.html,38.4549,1484.0,Sep,18,2013,60552014032017,6055,Napa,1.1455525606469004,0
2128,tiburon / belvedere,PRICE REDUCED | Painstakingly Renovated 6BR/4.5BA w/Style & Class,17000.0,6.0,4035554766,-122.46948300000001,North Bay,/nby/apa/4035554766.html,37.873526,6000.0,Sep,18,2013,60411230002021,6041,Marin,2.8333333333333335,3
2132,sausalito,apartment home with fantastic views ,2148.0,2.0,4075417669,-122.51498500000001,North Bay,/nby/apa/4075417669.html,37.875826,773.0,Sep,18,2013,60411290002000,6041,Marin,2.778783958602846,3
2134,sonoma, Home Near Sonoma Plaza,1995.0,3.0,4073864010,-122.462174,North Bay,/nby/apa/4073864010.html,38.28549,1584.0,Sep,17,2013,60971502042015,6097,Sonoma,1.259469696969697,0
2135,tiburon / belvedere,Spacious 3 BR/2BA in REED school district,3650.0,3.0,4066821590,-122.496284,North Bay,/nby/apa/4066821590.html,37.897025,1460.0,Sep,17,2013,60411241004014,6041,Marin,2.5,2
2137,healdsburg / windsor,"Charming 3bd/2ba home, Cloverdale",1750.0,3.0,4073256387,-123.027878,North Bay,/nby/apa/4073256387.html,38.813553999999996,1300.0,Sep,17,2013,60971542022050,6097,Sonoma,1.3461538461538463,0
2138,healdsburg / windsor,Charming 2-level townhouse in conveniently located Windsor complex!,1350.0,2.0,4027568049,-122.804101,North Bay,/nby/apa/4027568049.html,38.54521,960.0,Sep,17,2013,60971538082001,6097,Sonoma,1.40625,0
2140,sausalito,apartment with inviting amenities in a quiet location,2321.0,2.0,4073233596,-122.51498500000001,North Bay,/nby/apa/4073233596.html,37.875826,888.0,Sep,17,2013,60411290002000,6041,Marin,2.6137387387387387,3
2141,russian river,Long term Apt. on the Russian River,800.0,1.0,4073226930,-123.012321,North Bay,/nby/apa/4073226930.html,38.491237,425.0,Sep,17,2013,60971537033008,6097,Sonoma,1.8823529411764706,1
2142,tiburon / belvedere,"Enjoy the Superb Chef's Kitch, Lux LR & DR, Views from Every Level!",17000.0,6.0,4031253858,-122.46948300000001,North Bay,/nby/apa/4031253858.html,37.873526,6000.0,Sep,17,2013,60411230002021,6041,Marin,2.8333333333333335,3
2143,rohnert pk / cotati, GREAT 1x1's Coming Soon In the Heart of Sonoma County!,1199.0,1.0,4053458423,-122.70878799999998,North Bay,/nby/apa/4053458423.html,38.341505,610.0,Sep,16,2013,60971513054005,6097,Sonoma,1.9655737704918033,1
2145,san anselmo,Jr 1 Bdrm hillside In-law includes all utilities!,1175.0,,4072072496,-122.58098999999999,North Bay,/nby/apa/4072072496.html,37.980923,400.0,Sep,16,2013,60411160002009,6041,Marin,2.9375,3
2147,santa rosa,Beautiful Condo FOR RENT,1350.0,2.0,4027152608,-122.76266899999999,North Bay,/nby/apa/4027152608.html,38.425178,888.0,Sep,16,2013,60971533001030,6097,Sonoma,1.5202702702702702,0
2148,san rafael,Newly Upgraded 2 Bed / 1 Bath - Available October 11th!,1975.0,2.0,4018801458,-122.525994,North Bay,/nby/apa/4018801458.html,38.022521999999995,954.0,Sep,16,2013,60411060013032,6041,Marin,2.070230607966457,1
2149,san rafael,First Floor 2 bed/1 bath - Available Early October!!,2000.0,2.0,4065249641,-122.525994,North Bay,/nby/apa/4065249641.html,38.022521999999995,954.0,Sep,16,2013,60411060013032,6041,Marin,2.0964360587002098,1
2151,napa county,BEAUTIFUL CALISTOGA HOME INCL. UTILITIES,2250.0,2.0,4071633147,-122.5814,North Bay,/nby/apa/4071633147.html,38.5823,1450.0,Sep,16,2013,60552020003008,6055,Napa,1.5517241379310345,0
