X,Y,OBJECTID,OSHPD_ID,LICENSE_NO,LICENSEID,ADDRESSID,FACILITYID,ENTITYID,PERM_ID,FACILITY,ALIAS,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP_CODE,ZIPPLUS4,CONTACT,PHONE,FAC_TYPE,FAC_STATUS,STATUS_ID,STATUS_DAT,ADDR_DATE,TYPE,TYPE_ID,CATEGORY,CATEGRY_ID,CNTRL_CTGY,CNTRL_TYPE,LIC_BEDS,LIC_ED_LVL,EMS_TRAUMA,TEACH_HOSP,RURAL_HOSP,GCD_MTYPE,GCD_SCORE,LONGITUDE,LATITUDE,COUNTY,CNTY_FIPS,MSSA_ID,MSSA_DFN,TRACT_FIPS,TRACT,BLOCK_FIPS,SD,AD,CD,OES,FDD,HSA,SPA,RUCA,MA,UA,CAH,DSH,FQHC,FQHC_LOOK
-122.28116679391215,38.310134958174203,7500,406074050,010000276,162,6062,3528,1731,42621,"MEDSHARES HOME CARE OF NAPA VALLEY, INC.",Medshares Home Care,575 Lincoln Ave,Ste 240,Napa,CA,94559,,,,4,Closed,1,2001/08/01,2003/08/12,Home Health Agency/Hospice,2,Home Health Agency,9,Investor Owned,Investor - Corporation,0.00000000,,,0,0,,100,-122.28118000,38.31014000,Napa,055,112.1,Urban,06055200503,2005.03,060552005022004,02,07,01,1,NOR,03,0,0,1,1,0,0,0,0
-119.77535635840809,36.823231915224859,7501,206100800,040000152,58069,65935,714,4096,20164,ALZHEIMER'S LIVING CENTER AT ELIM,Alzheimers Living Ctr,668 E Bullard Ave,,Fresno,CA,93710,5401,,,2,Open,2,1966/07/01,2006/12/19,Long Term Care Facility,4,Skilled Nursing Facility,18,,,99.00000000,,,0,0,,0,-119.77536900,36.82323700,Fresno,019,35f,Urban,06019005405,54.05,060190054051011,14,29,19,2,CEN,09,0,0,1,1,0,0,0,0
-119.71844738155023,36.695254924196966,7502,206100806,040000154,55501,1352,715,2200,20153,SUNNYSIDE CONVALESCENT HOSPITAL,Sunnyside Convalescent,2939 S Peach Ave,,Fresno,CA,93725,,,,2,Open,2,1966/10/01,2003/08/12,Long Term Care Facility,4,Skilled Nursing Facility,18,,,107.00000000,,,0,0,,100,-119.71846000,36.69526000,Fresno,019,31,Rural,06019001500,15,060190015002007,16,31,21,2,CEN,09,0,0,1,0,0,0,0,0
-119.73181537526806,36.72638292098901,7503,206100817,040000158,58414,65378,716,2891,20166,TWILIGHT HAVEN,Twilight Haven,1717 S Winery Ave,,Fresno,CA,93727,5011,,,2,Open,2,1961/01/01,2006/12/06,Long Term Care Facility,4,Skilled Nursing Facility,18,,,50.00000000,,,0,0,,0,-119.73182800,36.72638800,Fresno,019,35d,Urban,06019001405,14.05,060190014054004,16,29,21,2,CEN,09,0,0,1,1,0,0,0,0
-119.79095737875537,36.592054937719105,7504,206100818,040000159,30267,1356,717,288,20124,VALLEY CARE AND GUIDANCE CENTER,Valley Care & Guidance Ctr,9919 S Elm Ave,,Fresno,CA,93706,,,,2,Suspense,4,2005/02/09,2003/08/12,Long Term Care Facility,4,Skilled Nursing Facility,18,Investor Owned,Investor - Corporation,78.00000000,,,0,0,,100,-119.79097000,36.59206000,Fresno,019,30,Rural,06019007600,76,060190076004034,16,31,20,2,CEN,09,0,0,1,0,0,0,0,0
-119.80023734833847,36.884154911378623,7505,106204019,040000160,57869,459,243,540,17124,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,Children's Hospital Central CA,9300 Valley Childrens Pl,,Madera,CA,93638,,,,1,Open,2,1998/08/31,2003/08/12,Hospital,3,General Acute Care Hospital,8,Nonprofit,Nonprofit - Corporation,348.00000000,Emergency - Basic,,0,0,,99,-119.80025000,36.88416000,Madera,039,80,Rural,06039001000,10,060390010003004,14,29,19,2,CEN,09,0,1,1,0,0,1,0,0
-119.73453737312258,36.743064920262199,7506,206100820,040000161,55517,1358,718,3180,22726,VALLEY HEALTH CARE CENTER,Valley Hlthcare Ctr-Fresno,4840 E Tulare Ave,,Fresno,CA,93727,,,,2,Open,2,1970/10/07,2003/08/12,Long Term Care Facility,4,Skilled Nursing Facility,18,,,99.00000000,,,0,0,,100,-119.73455000,36.74307000,Fresno,019,35d,Urban,06019002902,29.02,060190029022010,16,31,20,2,CEN,09,0,0,1,1,0,0,0,0
-120.07764529497491,36.952557922596732,7507,206200831,040000166,55542,65375,1161,3455,20256,WESTGATE MANOR CONVALESCENT HOSPITAL,Westgate Manor Conv,1700 Howard Rd,,Madera,CA,93637,5131,,,2,Open,2,1964/11/16,2006/12/06,Long Term Care Facility,4,Skilled Nursing Facility,18,,,64.00000000,,,0,0,,0,-120.07765800,36.95256300,Madera,039,80,Rural,06039000700,7,060390007006014,12,29,19,2,CEN,09,0,0,1,1,0,0,0,0
-119.4988153735938,37.106616868248246,7508,206100833,040000167,51981,76214,719,5244,20170,WISH-I-AH HEALTHCARE & WELLNESS CENTER,Wish-I-Ah Care Ctr,35680 Wish I Ah Rd,,Auberry,CA,93602,9615,,,2,Open,2,1958/05/13,2007/06/18,Long Term Care Facility,4,Skilled Nursing Facility,18,,,135.00000000,,,0,0,,0,-119.49882800,37.10662200,Fresno,019,31,Rural,06019006401,64.01,060190064011023,14,29,21,2,CEN,09,0,0,1,0,0,0,0,0
-120.62824720162324,36.986804956733295,7509,106240853,040000168,33212,478,255,811,10304,DOS PALOS MEMORIAL HOSPITAL,Dos Palos Memorial,2118 Marguerite St,,Dos Palos,CA,93620,,,,1,Closed,1,2007/10/01,2003/08/12,Hospital,3,General Acute Care Hospital,8,Nonprofit,Nonprofit - Corporation,29.00000000,Emergency - Standby,,0,1,,100,-120.62826000,36.98681000,Merced,047,94,Rural,06047002400,24,060470024005047,12,17,18,2,CEN,06,0,1,1,1,0,0,0,0
-120.75940913986067,37.374757929852507,7510,206240893,040000171,58197,69845,1189,557,20306,"GRACE HOME, INC",Grace Home,13435 Peach Ave,,Livingston,CA,95334,9312,,,2,Open,2,1958/05/20,2007/03/01,Long Term Care Facility,4,Skilled Nursing Facility,18,,,33.00000000,,,0,0,,0,-120.75942200,37.37476300,Merced,047,95,Rural,06047000303,3.03,060470003031016,12,17,18,2,CEN,06,0,1,1,0,0,0,0,0
-119.76498365820942,36.837073113315434,7511,106100899,040000173,58018,122267,58,2623,10155,ST. AGNES MEDICAL CENTER,St Agnes Med Ctr,1303 E Herndon Ave,,Fresno,CA,93720,,,,1,Open,2,1975/03/22,2009/12/29,Hospital,3,General Acute Care Hospital,8,Nonprofit,Nonprofit - Corporation,436.00000000,Emergency - Basic,,0,0,,100,-119.76499630,36.83707820,Fresno,019,35f,Urban,06019005406,54.06,060190054062000,14,29,19,2,CEN,09,0,0,1,1,0,0,0,0
-119.72972126508496,36.829419811267996,7512,406100908,040000174,56607,140204,3551,4527,42789,ST. AGNES HOME HEALTH AND HOSPICE,St Agnes,6499 N Willow Ave,Ste 103,Fresno,CA,93710,,,,4,Open,2,2010/06/05,2010/12/23,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,77,-119.72973390,36.82942490,Fresno,019,35b,Urban,06019005605,56.05,060190056051016,14,29,21,2,CEN,09,0,0,1,1,0,0,0,0
-120.47821319014867,37.321607915880271,7513,206240909,040000175,55033,65377,1190,3446,20307,HY-LOND HEALTH CARE CENTER-MERCED,Hy-Lond Conv Hosp,3170 M St,,Merced,CA,95348,2403,,,2,Open,2,1968/10/11,2006/12/06,Long Term Care Facility,4,Skilled Nursing Facility,18,,,121.00000000,,,0,0,,0,-120.47822600,37.32161300,Merced,047,97.1,Urban,06047001004,10.04,060470010041004,12,17,18,2,CEN,06,0,0,1,1,0,0,0,0
-122.29233779101281,38.325167957555713,7514,406284012,010000437,27893,69222,4796,3485,48645,PROFESSIONAL HOME CARE ASSOCIATES - NAPA,Pro Home Care Assoc,3449 Valle Verde Dr Ste C,,Napa,CA,94558,2414,,,4,Closed,1,2007/12/17,2007/02/16,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,0,-122.29235100,38.32517300,Napa,055,112.1,Urban,06055200600,2006,060552006003007,02,07,01,1,NOR,03,0,0,1,1,0,0,0,0
-122.27131186002971,37.765178003031416,7515,206010734,020000001,54966,69856,559,4694,22490,CROWN BAY NURSING AND REHABILITATION CENTER,Crown Bay Nursing and Rehab,508 Westline Dr,,Alameda,CA,94501,5847,,,2,Open,2,1969/09/16,2007/03/01,Long Term Care Facility,4,Skilled Nursing Facility,18,,,135.00000000,,,0,0,,0,-122.27132500,37.76518300,Alameda,001,2e,Urban,06001428600,4286,060014286001007,09,16,13,1,CEN,05,0,0,1,1,0,0,0,0
-122.26183685056043,37.855794994692381,7516,206010744,020000006,54925,1053,560,4597,21218,ASHBY CARE CENTER,Ashby Care Ctr,2270 Ashby Ave,,Berkeley,CA,94705,,,,2,Open,2,1963/02/08,2003/08/12,Long Term Care Facility,4,Skilled Nursing Facility,18,,,31.00000000,,,0,0,,100,-122.26185000,37.85580000,Alameda,001,2b,Urban,06001423902,4239.02,060014239022002,09,14,09,1,CEN,05,0,0,1,1,0,0,0,0
-122.14739688329759,37.725754998093841,7517,206010747,020000007,51589,1055,561,5678,21220,BANCROFT CONVALESCENT HOSPITAL,Bancroft Conv,1475 Bancroft Ave,,San Leandro,CA,94577,,,,2,Open,2,1961/07/28,2003/08/12,Long Term Care Facility,4,Skilled Nursing Facility,18,,,36.00000000,,,0,0,,100,-122.14741000,37.72576000,Alameda,001,2h,Urban,06001432600,4326,060014326003005,10,18,13,1,CEN,05,0,0,1,1,0,0,0,0
-122.11434689748998,37.646565001694555,7518,206010748,020000008,26263,1057,562,1336,21221,COURTYARD CARE CENTER,Courtyard Care Ctr,1625 Denton Ave,,Hayward,CA,94545,,,,2,Closed,1,2007/04/14,2003/08/12,Long Term Care Facility,4,Skilled Nursing Facility,18,,,74.00000000,,,0,0,,100,-122.11436000,37.64657000,Alameda,001,2g,Urban,06001437200,4372,060014372001016,10,18,13,1,CEN,05,0,0,1,1,0,0,0,0
-122.11830689404853,37.669295000657286,7519,206010749,020000009,53341,1059,563,2633,21222,"ST. FRANCIS EXTENDED CARE, INC.",St Francis Extended Care,718 Bartlett Ave,,Hayward,CA,94541,,,,2,Open,2,1965/12/09,2003/08/12,Long Term Care Facility,4,Skilled Nursing Facility,18,,,62.00000000,,,0,0,,100,-122.11832000,37.66930000,Alameda,001,2n,Urban,06001436200,4362,060014362002003,10,18,13,1,CEN,05,0,0,1,1,0,0,0,0
-122.05134690279949,37.678784995341701,7520,206010750,020000010,52881,1061,564,4787,21223,HILLTOP CARE CENTER,Hilltop Care Ctr,3269 D St,,Hayward,CA,94541,,,,2,Open,2,1963/05/20,2003/08/12,Long Term Care Facility,4,Skilled Nursing Facility,18,,,71.00000000,,,0,0,,100,-122.05136000,37.67879000,Alameda,001,2n,Urban,06001436401,4364.01,060014364011000,10,20,09,1,CEN,05,0,0,1,1,0,0,0,0
-122.26302085019724,37.855878995433336,7521,206010757,020000011,53179,73773,565,3667,21225,BERKELEY PINES CARE CENTER,Berkeley Pines Care Ctr,2223 Ashby Ave,,Berkeley,CA,94705,1907,,,2,Open,2,1960/03/07,2007/06/04,Long Term Care Facility,4,Skilled Nursing Facility,18,,,36.00000000,,,0,0,,0,-122.26303400,37.85588400,Alameda,001,2b,Urban,06001423601,4236.01,060014239011000,09,14,09,1,CEN,05,0,0,1,1,0,0,0,0
-122.08833689852369,37.672330998312418,7522,206010760,020000013,51594,69833,566,556,22965,BETHESDA HOME,Bethesda Home,22427 Montgomery St,,Hayward,CA,94541,3945,,,2,Open,2,1972/06/12,2007/03/01,Long Term Care Facility,4,Skilled Nursing Facility,18,,,40.00000000,,,0,0,,0,-122.08835000,37.67233600,Alameda,001,2h,Urban,06001435400,4354,060014354003000,10,18,13,1,CEN,05,0,0,1,1,0,0,0,0
-122.09088389458023,37.697467995734392,7523,206010770,020000016,53354,72212,567,3211,21236,VALLEY POINTE NURSING AND REHABILITATION CENTER,Valley Pointe Nursing & Rehab Ctr,20090 Stanton Ave,,Castro Valley,CA,94546,5203,,,2,Open,2,1961/05/15,2007/04/20,Long Term Care Facility,4,Skilled Nursing Facility,18,,,50.00000000,,,0,0,,0,-122.09089700,37.69747300,Alameda,001,2f,Urban,06001430900,4309,060014309002004,10,18,09,1,CEN,05,0,0,1,1,0,0,0,0
-122.08720689627344,37.697322995753176,7524,206010774,020000018,53183,70181,568,4808,21240,CASTRO VALLEY HEALTHCARE AND REHABILITATION CENTER,Castro Valley Hlthcare Ctr,20259 Lake Chabot Rd,,Castro Valley,CA,94546,5307,,,2,Open,2,1960/09/02,2007/03/08,Long Term Care Facility,4,Skilled Nursing Facility,18,,,91.00000000,,,0,0,,0,-122.08722000,37.69732800,Alameda,001,2f,Urban,06001430900,4309,060014309002004,10,18,09,1,CEN,05,0,0,1,1,0,0,0,0
-122.26766685411835,37.817224998849674,7525,206010796,020000024,268,1071,569,1533,21257,DOWLING CONVALESCENT HOSPITAL,Dowling Conv,451 28Th St,,Oakland,CA,94609,,,,2,Suspense,4,2000/10/04,2003/08/12,Long Term Care Facility,4,Skilled Nursing Facility,18,Investor Owned,Investor - Individual,30.00000000,,,0,0,,100,-122.26768000,37.81723000,Alameda,001,2m,Urban,06001401300,4013,060014013003002,09,16,09,1,CEN,05,0,0,1,1,0,0,0,0
-121.9911669283849,37.544325002387708,7526,206010797,020000025,51694,1073,570,1140,21237,FREMONT HEALTHCARE CENTER,Fremont Hlthcare Ctr,39022 Presidio Way,,Fremont,CA,94538,,,,2,Open,2,1968/05/31,2003/08/12,Long Term Care Facility,4,Skilled Nursing Facility,18,,,115.00000000,,,0,0,,100,-121.99118000,37.54433000,Alameda,001,2j,Urban,06001442500,4425,060014425003008,10,20,13,1,CEN,05,0,0,1,1,0,0,0,0
-122.11935089396279,37.668225001406036,7527,206010798,020000026,55573,69832,571,5980,21286,DRIFTWOOD HEALTHCARE CENTER - HAYWARD,Driftwood Hlthcare Ctr,19700 Hesperian Blvd,,Hayward,CA,94541,4704,,,2,Open,2,1968/05/28,2007/03/01,Long Term Care Facility,4,Skilled Nursing Facility,18,,,88.00000000,,,0,0,,0,-122.11936400,37.66823000,Alameda,001,2n,Urban,06001436200,4362,060014362002003,10,18,13,1,CEN,05,0,0,1,1,0,0,0,0
-118.47141733551854,33.98855173070546,7528,406197562,550001498,57612,156106,7290,5847,40162,"HELPING HANDS HOME HEALTH CENTER, INC.",Helping Hands Home Hlth Ctr,1504 Main St,,Venice,CA,90291,,,,4,Open,2,2011/08/28,2011/08/23,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-118.47142950,33.98855660,Los Angeles,037,78.2z,Urban,06037273500,2735,060372735004008,28,53,36,3,NLA,11,5,0,1,1,0,0,0,0
-122.06828190826442,37.61768470138913,7529,306014279,550001518,53967,172632,7286,5843,39496,HAYWARD MISSION HILLS DIALYSIS,Hayward Mission Hills Dialysis,1661 Industrial Pkwy W,,Hayward,CA,94544,,,,3,Open,2,2011/03/11,2012/05/24,Clinic,1,Chronic Dialysis Clinic,4,,,0.00000000,,,0,0,,100,-122.06829500,37.61768970,Alameda,001,2n,Urban,06001438202,4382.02,060014382024010,10,18,13,1,CEN,05,0,0,1,1,0,0,0,0
-122.29938954108884,37.89154619470861,7530,406014280,550001547,58337,178819,7287,5844,40159,BLIZE HEALTHCARE,Blize Healthcare,828 San Pablo Ave,Ste. 105,Albany,CA,94706,,,,4,Open,2,2012/07/10,2012/09/24,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-122.29940270,37.89155120,Alameda,001,2a,Urban,06001420300,4203,060014203002003,09,14,09,1,CEN,05,0,0,1,1,0,0,0,0
-121.78397021057494,37.970236849905483,7531,306074150,550001561,53979,156064,7285,5102,39495,FRESENIUS MEDICAL CARE DIABLO EAST ANTIOCH,Fresenius Med Care,2163 Country Hills Dr,,Antioch,CA,94509,,,,3,Open,2,2011/05/06,2011/08/22,Clinic,1,Chronic Dialysis Clinic,4,,,0.00000000,,,0,0,,100,-121.78398330,37.97024190,Contra Costa,013,18e,Urban,06013355101,3551.01,060133551011071,07,11,10,1,CEN,05,0,0,1,1,0,0,0,0
-122.04235437769294,37.912365474431716,7532,406074149,550001567,53963,156057,7284,5842,40158,"COMFORT ASSISTING, INC.",Comfort Assisting,112 La Casa Via,,Walnut Creek,CA,94598,,,,4,Open,2,2011/05/09,2011/08/22,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-122.04236750,37.91237050,Contra Costa,013,18j,Urban,06013343002,3430.02,060133383021017,07,15,10,1,CEN,05,0,0,1,1,0,0,0,0
-118.98881513051495,35.36835441168666,7533,306154163,550001606,57336,156044,7281,3402,39493,EAST BAKERSFIELD DENTAL CLINIC,East Bakersfield Dental Clinic,1125 E California Ave,,Bakersfield,CA,93307,,,,3,Open,2,2011/06/08,2011/08/22,Clinic,1,Community Clinic,5,Nonprofit,Nonprofit - Corporation,0.00000000,,,0,0,,100,-118.98882750,35.36835940,Kern,029,66b,Urban,06029002200,22,060290015004027,16,30,20,2,MID,09,0,0,1,1,0,0,0,0
-118.26770296392678,34.060776211260588,7534,306197561,550001626,52818,156054,7283,5841,39494,"GALA DIALYSIS, LLC",Gala Dialysis,1666 W 3Rd St,,Los Angeles,CA,90017,,,,3,Open,2,2011/07/20,2011/08/22,Clinic,1,Chronic Dialysis Clinic,4,,,0.00000000,,,0,0,,100,-118.26771510,34.06078110,Los Angeles,037,78.2ffff,Urban,06037209101,2091.01,060372091015002,22,46,34,3,NLA,11,4,0,1,1,0,0,0,0
-121.90499214846109,36.539802385366265,7535,406274081,550001630,52817,156046,7282,5507,40157,AMEDISYS HOME HEALTH - CARMEL,Amedisys Home Health,100 Clock Tower Pl,,Carmel,CA,93923,,,,4,Open,2,2011/07/13,2011/08/22,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,97,-121.90500510,36.53980730,Monterey,053,110,Urban,06053011600,116,060530116001013,15,27,17,1,COA,08,0,0,1,1,0,0,0,0
-119.06714602250187,35.313073122014757,7536,406154162,550001631,58455,156042,7280,1978,40156,WALGREENS INFUSION SERVICES,Walgreens Infusion Services,5800 District Blvd,,Bakersfield,CA,93313,,,,4,Open,2,2012/03/26,2011/08/22,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-119.06715840,35.31307810,Kern,029,66c,Urban,06029003124,31.24,060290031241002,18,32,22,2,MID,09,0,0,1,1,0,0,0,0
-117.65015661452186,33.502719940714428,7537,406304473,550001632,57293,156100,7289,5846,40161,BRIGHTSTAR OF SAN JUAN CAPISTRANO,Brightstar,27512 Cll Arroyo,,San Juan Capistrano,CA,92675,,,,4,Open,2,2011/05/10,2011/08/23,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-117.65016860,33.50272480,Orange,059,115.1,Urban,06059042312,423.12,060590423122025,38,73,44,3,SLA,13,0,0,1,1,0,0,0,0
-117.89337824975973,33.787490222375475,7538,406304472,550001633,55904,156091,7288,5845,40160,"OC HOME HEALTH CARE, INC.",OC HHC,333 City Blvd W,Suite 1719 A/B,Orange,CA,92868,,,,4,Open,2,2011/07/14,2011/08/23,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,89,-117.89339030,33.78749510,Orange,059,116r,Urban,06059076102,761.02,060590761022004,33,72,40,3,SLA,13,0,0,1,1,0,0,0,0
-118.24573256100557,34.148127399899458,7539,406197563,550001639,52830,156122,7291,5848,40163,"SAINT NECTARIOS HOSPICE, INC.",Saint Nectarios Hospice,740 E Wilson Ave,,Glendale,CA,91206,,,,4,Open,2,2011/06/24,2011/08/23,Home Health Agency/Hospice,2,Hospice,10,,,0.00000000,,,0,0,,100,-118.24574470,34.14813230,Los Angeles,037,78.2ee,Urban,06037302001,3020.01,060373020012003,21,43,29,3,NLA,11,2,0,1,1,0,0,0,0
-122.36344788374709,40.573639085340858,7540,406454062,550002059,58429,179003,7795,6199,40414,"DOMUS HOME HEALTH SERVICES, LLC","Domus HHSs, LLC",445 Hemsted Dr,,Redding,CA,96002,,,,4,Open,2,2012/09/12,2012/10/08,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-122.36346140,40.57364430,Shasta,089,189.2,Urban,06089010300,103,060890103001011,04,02,02,2,NOR,01,0,0,1,1,0,0,0,0
-117.70148089569967,33.619919630040755,7541,406304511,550002060,58428,178995,7794,6198,40413,"STRAIGHT ENTERPRISES, INC",Straight Enterprises,23591 El Toro Rd,,Lake Forest,CA,92630,,,,4,Open,2,2012/08/20,2012/10/08,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-117.70149290,33.61992450,Orange,059,115.2d,Urban,06059052411,524.11,060590524111014,33,70,48,3,SLA,13,0,0,1,1,0,0,0,0
-118.08406140131864,33.998444208298615,7542,306197591,550001655,57550,158521,7354,873,39516,ELDORADO COMMUNITY SERVICE CENTER,Eldorado Cmty Svc Ctr,5200 San Gabriel Pl,,Pico Rivera,CA,90660,,,,3,Open,2,2011/08/19,2011/10/21,Clinic,1,Community Clinic,5,Nonprofit,Nonprofit - Corporation,0.00000000,,,0,0,,100,-118.08407350,33.99844910,Los Angeles,037,78.2ww,Urban,06037500900,5009,060375009004004,30,58,38,3,NLA,11,7,0,1,1,0,0,0,0
-118.29157096538493,34.008201919323128,7543,306197596,550001659,57904,158569,7360,3473,39521,ST. JOHN'S WELL CHILD AND FAMILY CENTER,St. John's Well Child And Family Ctr,4131 S Vermont Ave,,Los Angeles,CA,90037,,,,3,Open,2,2011/08/19,2011/10/25,Clinic,1,Community Clinic,5,Nonprofit,Nonprofit - Corporation,0.00000000,,,0,0,,100,-118.29158310,34.00820680,Los Angeles,037,78.2l,Urban,06037231600,2316,060372316001004,26,48,33,3,NLA,11,6,0,1,1,0,0,0,0
-118.19304129105504,33.890453625739667,7544,306197598,550001660,57903,158571,7362,3473,39523,ST. JOHN'S WELL CHILD AND FAMILY CENTER,St. John's Well Child And Family Ctr,15715 S Atlantic Ave,,East Compton,CA,90221,,,,3,Open,2,2011/08/19,2011/10/25,Clinic,1,Community Clinic,5,Nonprofit,Nonprofit - Corporation,0.00000000,,,0,0,,87,-118.19305340,33.89045850,Los Angeles,037,78.2bbb,Urban,06037542102,5421.02,060375421022011,25,52,37,3,SLA,11,6,0,1,1,0,0,0,0
-117.73532235281753,34.090282977984771,7545,306197592,550001666,57448,158522,7355,1790,39517,"MISSION CITY COMMUNITY NETWORK, INC - POMONA",Mission City Cmty Network,831 E Arrow Hwy,,Pomona,CA,91767,,,,3,Open,2,2011/06/13,2011/10/21,Clinic,1,Community Clinic,5,Nonprofit,Nonprofit - Corporation,0.00000000,,,0,0,,100,-117.73533440,34.09028790,Los Angeles,037,78.2ss,Urban,06037402101,4021.01,060374021011005,32,61,38,3,SLA,11,3,0,1,1,0,0,0,0
-118.14671719550071,33.930941119126025,7546,306197597,550001667,57416,158570,7361,106,39522,ALTAMED SENIOR BUENACARE DOWNEY,Altamed Senior Buenacare,12130 Paramount Blvd,,Downey,CA,90242,,,,3,Open,2,2011/08/25,2011/10/25,Clinic,1,Community Clinic,5,Nonprofit,Nonprofit - Corporation,0.00000000,,,0,0,,100,-118.14672930,33.93094600,Los Angeles,037,78.2sss,Urban,06037551201,5512.01,060375515001006,27,50,34,3,NLA,11,7,0,1,1,0,0,0,0
-118.04589420121739,34.076496397436472,7547,306197595,550001668,56408,158567,7359,106,39520,ALTAMED SENIOR BUENACARE EL MONTE,Altamed Senior Buenacare,10418 Valley Blvd,,El Monte,CA,91731,,,,3,Open,2,2011/08/25,2011/10/25,Clinic,1,Community Clinic,5,Nonprofit,Nonprofit - Corporation,0.00000000,,,0,0,,100,-118.04590630,34.07650130,Los Angeles,037,78.2oo,Urban,06037432801,4328.01,060374328012001,24,49,32,3,NLA,11,3,0,1,1,0,0,0,0
-118.19829328665618,33.927811521675203,7548,306197594,550001669,57006,158565,7358,106,39519,ALTAMED SENIOR BUENACARE LYNWOOD,Altamed Senior Buenacare,3820 Martin Luther King Jr Blvd,,Lynwood,CA,90262,,,,3,Open,2,2011/08/25,2011/10/25,Clinic,1,Community Clinic,5,Nonprofit,Nonprofit - Corporation,0.00000000,,,0,0,,100,-118.19830540,33.92781640,Los Angeles,037,78.2ooo,Urban,06037540102,5401.02,060375401021007,27,50,39,3,NLA,11,6,0,1,1,0,0,0,0
-122.34104616863493,37.589913622626462,7549,406414125,550001672,56423,158557,7356,5899,40195,"FARALLON HOME HEALTH CARE, LLC",Farallon HHC,533 Airport Blvd,,Burlingame,CA,94010,,,,4,Open,2,2011/09/07,2011/10/25,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-122.34105930,37.58991860,San Mateo,081,176a,Urban,06081605400,6054,060816054005006,08,19,12,1,COA,04,0,0,1,1,0,0,0,0
-118.13712134188374,34.601682444371626,7550,306197593,550001678,53481,158564,7357,2767,39518,TARZANA TREATMENT CENTERS,Tarzana Treatment Ctrs,422 W Ave P,,Palmdale,CA,93551,,,,3,Open,2,2011/09/15,2011/10/25,Clinic,1,Community Clinic,5,Nonprofit,Nonprofit - Corporation,0.00000000,,,0,0,,100,-118.13713350,34.60168740,Los Angeles,037,77.1b,Urban,06037910201,9102.01,060379102011044,17,36,25,3,NLA,11,1,0,1,1,0,0,0,0
-117.18552202221905,33.135481859910158,7551,406374456,550001698,53464,158518,7353,5898,40194,COMPANION HOSPICE AND PALLIATIVE CARE OF NORTH COUNTY LLC,Companion Hospice And Palliative Care,910 W San Marcos Blvd,,San Marcos,CA,92078,,,,4,Open,2,2011/08/12,2011/10/21,Home Health Agency/Hospice,2,Hospice,10,,,0.00000000,,,0,0,,100,-117.18553390,33.13548670,San Diego,073,156e,Urban,06073020009,200.09,060730200091018,38,74,50,3,SOU,14,0,0,1,1,0,0,0,0
-118.16433489100099,33.951418718099191,7552,306197590,550001699,58619,158506,7351,5896,39515,SATELITE DIALYSIS OF SOUTH GATE,Satelite Dialysis,8716 Garfield Ave,,South Gate,CA,90280,,,,3,Open,2,2011/10/04,2011/10/21,Clinic,1,Chronic Dialysis Clinic,4,,,0.00000000,,,0,0,,100,-118.16434700,33.95142360,Los Angeles,037,78.2sss,Urban,06037536102,5361.02,060375361023011,27,50,39,3,NLA,11,7,0,1,1,0,0,0,0
-117.11652605653532,32.815628995216017,7553,406374455,550001704,56068,158509,7352,5897,40193,"SOUTH COAST HOME HEALTH, INC",South Coast Home Hllth,3914 Murphy Canyon Rd,,San Diego,CA,92123,,,,4,Open,2,2011/07/07,2011/10/21,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-117.11653790,32.81563380,San Diego,073,161o,Urban,06073008511,85.11,060730085111034,39,76,52,3,SOU,14,0,0,1,1,0,0,0,0
