,neighborhood,title,price,bedrooms,pid,longitude,subregion,link,latitude,sqft,month,day,year,blockfips,countyfips,county_x,tractfips,logrecno,fipsblock,state,county_y,tract,blkgrp,block,arealand,P0010001,H00010001,outlier,view,walk
1741,san rafael,"***Upscale Condo, Fully Remodeled/ 2br, 1ba- Very quite & peaceful***",2100.0,2.0,4068370790,-122.5855,North Bay,/nby/apa/4068370790.html,38.0339,1000.0,Sep,18,2013,060411070004000,06041,Marin,06041107000,314217,060411070004000,06,041,107000,4,4000,3867247,799,301,False,0,0
1742,san rafael,Video ~ Upper Lucas Valley Home with Pool --PRANDI,3800.0,3.0,4070976893,-122.5855,North Bay,/nby/apa/4070976893.html,38.0339,2028.0,Sep,16,2013,060411070004000,06041,Marin,06041107000,314217,060411070004000,06,041,107000,4,4000,3867247,799,301,False,0,0
1743,santa rosa,Modern Estate Home With AuPair Quarter,5100.0,4.0,4076810488,-122.71443000000001,North Bay,/nby/apa/4076810488.html,38.44047,5620.0,Sep,18,2013,060971520001028,06097,Sonoma,06097152000,717566,060971520001028,06,097,152000,1,1028,13883,0,0,False,0,0
1744,santa rosa, Modern Estate Home With AuPair Quarter,5100.0,4.0,4063967969,-122.71443000000001,North Bay,/nby/apa/4063967969.html,38.44047,5620.0,Sep,18,2013,060971520001028,06097,Sonoma,06097152000,717566,060971520001028,06,097,152000,1,1028,13883,0,0,False,0,0
1745,santa rosa,Quaint 1950's MUST SEE 1 Bedroom 1 Bath,1100.0,1.0,4069377591,-122.71443000000001,North Bay,/nby/apa/4069377591.html,38.44047,,Sep,15,2013,060971520001028,06097,Sonoma,06097152000,717566,060971520001028,06,097,152000,1,1028,13883,0,0,False,0,0
1746,petaluma,Country living yet Close to Town ,1600.0,1.0,4076819794,-122.737099,North Bay,/nby/apa/4076819794.html,38.306015,850.0,Sep,18,2013,060971511001000,06097,Sonoma,06097151100,714676,060971511001000,06,097,151100,1,1000,8923314,108,46,False,0,0
1747,san jose south,Open House: Friday from 4-5:30PM Beautiful house 3B&2.5B,2450.0,3.0,4062697674,-121.84334399999999,South Bay,/sby/apa/4062697674.html,37.292353999999996,1757.0,Sep,18,2013,060855032045002,06085,Santa Clara,06085503204,654729,060855032045002,06,085,503204,5,5002,133850,860,278,False,0,0
1748,hayward / castro valley,The Timbers is The Perfect Place to Call Home!!!,1745.0,1.0,4076642504,-122.089102,East Bay,/eby/apa/4076642504.html,37.648098,751.0,Sep,18,2013,060014366021017,06001,Alameda,06001436602,10273,060014366021017,06,001,436602,1,1017,3885,0,0,False,0,0
1749,"hercules, pinole, san pablo, el sob",3 Bedroom and 1 Bath Single House,1700.0,3.0,4076427105,-122.33625900000001,East Bay,/eby/apa/4076427105.html,37.949923,1600.0,Sep,18,2013,060133720001011,06013,Contra Costa,06013372000,59071,060133720001011,06,013,372000,1,1011,15696,82,26,False,0,0
1750,berkeley north / hills,"2 Bedroom 2Bath, North Berkeley Apartment ",2699.0,2.0,4076292215,-122.26828,East Bay,/eby/apa/4076292215.html,37.878425,,Sep,18,2013,060014224001008,06001,Alameda,06001422400,2677,060014224001008,06,001,422400,1,1008,18531,66,33,False,0,0
1751,oakland lake merritt / grand,Victorian 3-bedroom with amazing features & storage!,2100.0,3.0,4076281330,-122.24267900000001,East Bay,/eby/apa/4076281330.html,37.802527000000005,,Sep,18,2013,060014052001024,06001,Alameda,06001405200,21503,060014052001024,06,001,405200,1,1024,9961,59,37,False,0,0
1752,hayward / castro valley,"AzariPM: Newly Remodeled 3br/1.5ba Home - Near Freeway, Walk to BART",2049.0,3.0,4069647129,-122.090645,East Bay,/eby/apa/4069647129.html,37.664474,1442.0,Sep,18,2013,060014363004005,06001,Alameda,06001436300,10054,060014363004005,06,001,436300,4,4005,15365,53,22,False,0,1
1753,san leandro,1 Bedroom Singular Downstairs Unit - San Leandro (Estudillo),1150.0,0.0,4076312510,-122.154601,East Bay,/eby/apa/4076312510.html,37.727348,625.0,Sep,18,2013,060014326002003,06001,Alameda,06001432600,12117,060014326002003,06,001,432600,2,2003,11275,98,51,False,0,0
1754,brentwood / oakley,RENTED Can RENT yours too!!  Brand New Home,2450.0,5.0,4059095802,-121.7036,East Bay,/eby/apa/4059095802.html,37.994,2846.0,Sep,18,2013,060133020072033,06013,Contra Costa,06013302007,54727,060133020072033,06,013,302007,2,2033,8028,0,0,False,0,0
1755,oakland east,3 Bed 1 Bath Duplex w/ cherry wood kitchen cabinets,1500.0,3.0,4076262507,-122.2708,East Bay,/eby/apa/4076262507.html,37.80437,,Sep,18,2013,060014029001032,06001,Alameda,06001402900,20306,060014029001032,06,001,402900,1,1032,13352,41,35,False,0,0
1756,dublin / pleasanton / livermore,"In The Lookout For A 3X2 & Private Garage? Hurry, Before It Is Gone!",2845.0,3.0,4076224240,-121.886959,East Bay,/eby/apa/4076224240.html,37.709764,1321.0,Sep,18,2013,060014501023048,06001,Alameda,06001450102,13785,060014501023048,06,001,450102,3,3048,10909,0,0,False,0,0
1757,oakland hills / mills,Beautiful Mid-Century Modern Home in the Oakland Hills,4250.0,3.0,4076036483,-122.14440800000001,East Bay,/eby/apa/4076036483.html,37.760062,1450.0,Sep,18,2013,060014099002002,06001,Alameda,06001409900,24791,060014099002002,06,001,409900,2,2002,227432,244,90,False,0,0
1758,pittsburg / antioch,3 bed 1 bath very unique home with lots of space! - SELECT 1 REALTY ,1245.0,3.0,4075985128,-121.79834299999999,East Bay,/eby/apa/4075985128.html,38.008728999999995,1100.0,Sep,18,2013,060133060031013,06013,Contra Costa,06013306003,41900,060133060031013,06,013,306003,1,1013,16582,58,22,False,0,0
1759,oakland piedmont / montclair,"Modern, Bright Apartment on Piedmont Ave",1775.0,1.0,4076016026,-122.25208,East Bay,/eby/apa/4076016026.html,37.827527,675.0,Sep,18,2013,060014041012021,06001,Alameda,06001404101,20847,060014041012021,06,001,404101,2,2021,18733,125,80,False,0,0
1760,fairfield / vacaville,1156 Ironwood Court (Fairfield),2245.0,4.0,4076003258,-122.008948,East Bay,/eby/apa/4076003258.html,38.285269,2598.0,Sep,18,2013,060952523153015,06095,Solano,06095252315,701509,060952523153015,06,095,252315,3,3015,53514,193,60,False,0,0
1761,richmond / point / annex,"2318 Brooks Ave, #1, Richmond, CA 94804 (xst-23rd St)	",925.0,1.0,4076012785,-122.34725900000001,East Bay,/eby/apa/4076012785.html,37.940887,,Sep,18,2013,060133740004009,06013,Contra Costa,06013374000,59288,060133740004009,06,013,374000,4,4009,16135,86,29,False,0,0
1762,"hercules, pinole, san pablo, el sob",Newly Renovated 3-Bedroom in Crockett ,1395.0,3.0,4071593605,-122.225279,East Bay,/eby/apa/4071593605.html,38.05312,,Sep,18,2013,060133570001032,06013,Contra Costa,06013357000,56937,060133570001032,06,013,357000,1,1032,5557,5,2,False,0,0
1763,brentwood / oakley," MANY Upgrades, 1 story 3 bed, 2 bath Brentwood - SELECT 1 REALTY  ",1800.0,3.0,4063330112,-121.70576399999999,East Bay,/eby/apa/4063330112.html,37.932102,1700.0,Sep,18,2013,060133032042007,06013,Contra Costa,06013303204,53798,060133032042007,06,013,303204,2,2007,102249,333,126,False,0,0
1764,brentwood / oakley, Very nice 3 bed 2.5 bath Brentwood - SELECT 1 REALTY ,1750.0,3.0,4063336994,-121.709854,East Bay,/eby/apa/4063336994.html,37.936448999999996,1530.0,Sep,18,2013,060133032023011,06013,Contra Costa,06013303202,53618,060133032023011,06,013,303202,3,3011,16944,0,0,False,0,0
1765,fremont / union city / newark,Washer/dryer in your home and hardwood floors!,1840.0,1.0,4075946287,-121.96408100000001,East Bay,/eby/apa/4075946287.html,37.558079,704.0,Sep,18,2013,060014419252044,06001,Alameda,06001441925,5180,060014419252044,06,001,441925,2,2044,2225,0,0,False,0,0
1766,pittsburg / antioch,"Amazing Apartments for rent Call for DETAILS AMAZING 2 BEDROOM 1 BA, ",850.0,2.0,4071465737,-121.809987,East Bay,/eby/apa/4071465737.html,37.997521,,Sep,18,2013,060133080011026,06013,Contra Costa,06013308001,42360,060133080011026,06,013,308001,1,1026,45702,51,20,False,0,0
1768,danville / san ramon,Last One Bedroom Available!!!,1925.0,1.0,4075923060,-121.97802,East Bay,/eby/apa/4075923060.html,37.77993,950.0,Sep,18,2013,060133452023019,06013,Contra Costa,06013345202,50631,060133452023019,06,013,345202,3,3019,35464,0,0,False,0,0
1769,danville / san ramon," Very Spacious 2 master suites, 2 1/2 bath Oak",2580.0,2.0,4075924861,-121.97802,East Bay,/eby/apa/4075924861.html,37.77993,1600.0,Sep,18,2013,060133452023019,06013,Contra Costa,06013345202,50631,060133452023019,06,013,345202,3,3019,35464,0,0,False,0,0
1770,alameda,House on Lagoon - No Fee!,3400.0,4.0,4076138733,-122.2648,East Bay,/eby/apa/4076138733.html,37.7706,,Sep,18,2013,060014278001010,06001,Alameda,06001427800,486,060014278001010,06,001,427800,1,1010,21848,92,32,False,0,0
1771,hayward / castro valley,"Two Pools, Walk to BART, Private Patio, Modern Kitchen",1450.0,1.0,4076153610,-122.083821,East Bay,/eby/apa/4076153610.html,37.680292,719.0,Sep,18,2013,060014312002038,06001,Alameda,06001431200,9595,060014312002038,06,001,431200,2,2038,69980,0,0,False,0,1
1772,dublin / pleasanton / livermore,RENT NOW AND ENJOY HALLOWEEN WITH US AT PLEASANTON GLEN,2158.0,2.0,4075769179,-121.86616699999999,East Bay,/eby/apa/4075769179.html,37.662831,980.0,Sep,18,2013,060014507412004,06001,Alameda,06001450741,16867,060014507412004,06,001,450741,2,2004,162715,380,183,False,0,0
1773,pittsburg / antioch,Great Studio,650.0,1.0,4075859488,-121.886642,East Bay,/eby/apa/4075859488.html,38.0287,,Sep,18,2013,060133100003011,06013,Contra Costa,06013310000,43185,060133100003011,06,013,310000,3,3011,10830,72,24,False,0,0
1774,walnut creek,Recently Updated 2 Bedroom Townhouse in Sunset Park of Walnut Creek ,2295.0,2.0,4014234759,-122.04321399999999,East Bay,/eby/apa/4014234759.html,37.927815,1308.0,Sep,18,2013,060133382044005,06013,Contra Costa,06013338204,51168,060133382044005,06,013,338204,4,4005,38692,173,81,False,0,0
1775,oakland piedmont / montclair,"Clean, Quiet, Spacious, Well Maintained Single-Family House",5000.0,4.0,4075747370,-122.234123,East Bay,/eby/apa/4075747370.html,37.81392,,Sep,18,2013,060014051004000,06001,Alameda,06001405100,21457,060014051004000,06,001,405100,4,4000,51776,208,85,False,0,0
1776,hayward / castro valley,Apartments Available NOW near shopping stores!,1050.0,1.0,4075744444,-122.113875,East Bay,/eby/apa/4075744444.html,37.664931,,Sep,18,2013,060014369004004,06001,Alameda,06001436900,10425,060014369004004,06,001,436900,4,4004,29585,356,135,False,0,0
1777,oakland hills / mills,Great location,1900.0,2.0,4075769231,-122.22160600000001,East Bay,/eby/apa/4075769231.html,37.854211,1098.0,Sep,18,2013,060014044001016,06001,Alameda,06001404400,21023,060014044001016,06,001,404400,1,1016,27319,0,0,False,0,0
1778,hayward / castro valley,Large Home for Family Entertaining,1950.0,3.0,4075769093,-122.07973100000001,East Bay,/eby/apa/4075769093.html,37.633532,1500.0,Sep,18,2013,060014376002019,06001,Alameda,06001437600,10993,060014376002019,06,001,437600,2,2019,615,0,0,False,0,0
1779,oakland piedmont / montclair,House with Old World Charm: Close to Piedmont Ave/Great Deck in Yard ,3495.0,3.0,4075766957,-122.24927199999999,East Bay,/eby/apa/4075766957.html,37.825777,,Sep,18,2013,060014041021002,06001,Alameda,06001404102,20856,060014041021002,06,001,404102,1,1002,62547,603,504,False,0,0
1780,vallejo / benicia,Lovely Apartment- Historic Area,1090.0,2.0,4064200342,-122.270751,East Bay,/eby/apa/4064200342.html,38.117424,850.0,Sep,18,2013,060952517012014,06095,Solano,06095251701,709504,060952517012014,06,095,251701,2,2014,24767,113,64,False,0,0
1781,santa rosa,Trailer rental space available,,0.0,4076782223,-122.742698,North Bay,/nby/apa/4076782223.html,38.437312,,Sep,18,2013,060971530031000,06097,Sonoma,06097153003,718845,060971530031000,06,097,153003,1,1000,66670,266,131,False,0,0
1783,tiburon / belvedere,**Tiburon Waterfront 2-Bedroom with Gorgeous Views & Private Beach **,3350.0,2.0,4068394378,-122.449013,North Bay,/nby/apa/4068394378.html,37.874528000000005,,Sep,18,2013,060411242003004,06041,Marin,06041124200,316070,060411242003004,06,041,124200,3,3004,52310,135,91,False,1,0
1784,mill valley,Studio In Law with private deck Mt. Tam views,1325.0,0.0,4039708493,-122.539326,North Bay,/nby/apa/4039708493.html,37.890003,390.0,Sep,18,2013,060411282003025,06041,Marin,06041128200,315988,060411282003025,06,041,128200,3,3025,71978,180,78,False,1,0
1785,mill valley,Peaceful setting-Beautiful views- Spacious home,3700.0,3.0,4049155812,-122.539176,North Bay,/nby/apa/4049155812.html,37.888876,2016.0,Sep,17,2013,060411282003025,06041,Marin,06041128200,315988,060411282003025,06,041,128200,3,3025,71978,180,78,False,1,0
1786,kentfield / ross,Fresh remodel with nature,1900.0,2.0,4065795373,-122.551106,North Bay,/nby/apa/4065795373.html,37.952769,850.0,Sep,18,2013,060411191004004,06041,Marin,06041119100,313402,060411191004004,06,041,119100,4,4004,394545,344,161,False,0,0
1787,rohnert pk / cotati,Find what you are looking for at The Commons Apartments!,1395.0,2.0,4076635292,-122.705905,North Bay,/nby/apa/4076635292.html,38.344587,,Sep,18,2013,060971513051024,06097,Sonoma,06097151305,713990,060971513051024,06,097,151305,1,1024,3864,0,0,False,0,0
1788,rohnert pk / cotati,NEWLY RENOVATED UNITS COMING SOON!  CALL US!,,0.0,4034089207,-122.705905,North Bay,/nby/apa/4034089207.html,38.344587,,Sep,17,2013,060971513051024,06097,Sonoma,06097151305,713990,060971513051024,06,097,151305,1,1024,3864,0,0,False,0,0
1790,tiburon / belvedere,Beautiful Summer sunsets await you and lazy days by the pool!,3130.0,2.0,4030327187,-122.4637,North Bay,/nby/apa/4030327187.html,37.8843,,Sep,18,2013,060411242005001,06041,Marin,06041124200,316105,060411242005001,06,041,124200,5,5001,1854476,1440,655,False,0,0
1791,tiburon / belvedere,"Tiburon Views, Large Balcony, Close to Town",2895.0,2.0,4018255201,-122.46128300000001,North Bay,/nby/apa/4018255201.html,37.882926,1100.0,Sep,18,2013,060411242005001,06041,Marin,06041124200,316105,060411242005001,06,041,124200,5,5001,1854476,1440,655,False,1,0
1792,tiburon / belvedere,Tiburon View Home for Lease - Avail 11/01,8200.0,5.0,4069602624,-122.457347,North Bay,/nby/apa/4069602624.html,37.885049,2500.0,Sep,15,2013,060411242005001,06041,Marin,06041124200,316105,060411242005001,06,041,124200,5,5001,1854476,1440,655,False,1,0
1793,tiburon / belvedere,"Beautiful Tiburon View, Open Floor Plan, Close to Downtown",2895.0,2.0,4049847900,-122.4637,North Bay,/nby/apa/4049847900.html,37.8843,1100.0,Sep,17,2013,060411242005001,06041,Marin,06041124200,316105,060411242005001,06,041,124200,5,5001,1854476,1440,655,False,1,0
1794,tiburon / belvedere,"Breathtaking Tiburon Views,  Large Balcony, Close to Ferry",2895.0,2.0,4051914204,-122.46128300000001,North Bay,/nby/apa/4051914204.html,37.882926,1100.0,Sep,16,2013,060411242005001,06041,Marin,06041124200,316105,060411242005001,06,041,124200,5,5001,1854476,1440,655,False,1,0
1795,novato,IGNACIO Knock-Out CONDO,1600.0,1.0,4076662812,-122.539093,North Bay,/nby/apa/4076662812.html,38.064181,680.0,Sep,18,2013,060411042001004,06041,Marin,06041104200,312995,060411042001004,06,041,104200,1,1004,49645,121,42,False,0,0
1796,san rafael,sunny one bedroom,975.0,1.0,4076272577,-122.516201,North Bay,/nby/apa/4076272577.html,37.962823,,Sep,18,2013,060411121001013,06041,Marin,06041112100,314908,060411121001013,06,041,112100,1,1013,11376,0,0,False,0,0
1797,sausalito,Brand New Carpeting in Your New Home? - Why Yes!,1495.0,0.0,4076242534,-122.48698300000001,North Bay,/nby/apa/4076242534.html,37.850727,460.0,Sep,18,2013,060411302011005,06041,Marin,06041130201,315658,060411302011005,06,041,130201,1,1005,212283,193,130,False,0,0
1798,sausalito,***Breathtaking Views! Sausalito Near GG Bridge!***,3600.0,2.0,4048497264,-122.482753,North Bay,/nby/apa/4048497264.html,37.84646,1200.0,Sep,17,2013,060411302011005,06041,Marin,06041130201,315658,060411302011005,06,041,130201,1,1005,212283,193,130,False,1,0
1799,sausalito,Love Where You Live!,1495.0,0.0,4071320561,-122.48698300000001,North Bay,/nby/apa/4071320561.html,37.850727,460.0,Sep,16,2013,060411302011005,06041,Marin,06041130201,315658,060411302011005,06,041,130201,1,1005,212283,193,130,False,0,0
1800,rohnert pk / cotati,One Bedroom in Colorful Community Surrounded by Trees!,1307.0,1.0,4076252135,-122.700142,North Bay,/nby/apa/4076252135.html,38.34512,,Sep,18,2013,060971513051017,06097,Sonoma,06097151305,713983,060971513051017,06,097,151305,1,1017,158591,0,0,False,0,0
1801,rohnert pk / cotati,Upstairs Two Bedroom Two Bath Available October 5! Free Accent Wall!,1578.0,2.0,4076241057,-122.700142,North Bay,/nby/apa/4076241057.html,38.34512,,Sep,18,2013,060971513051017,06097,Sonoma,06097151305,713983,060971513051017,06,097,151305,1,1017,158591,0,0,False,0,0
1802,rohnert pk / cotati,Two Bedroom Two Bath in Ideal Location Available October 5!,1539.0,2.0,4074360629,-122.700142,North Bay,/nby/apa/4074360629.html,38.34512,,Sep,17,2013,060971513051017,06097,Sonoma,06097151305,713983,060971513051017,06,097,151305,1,1017,158591,0,0,False,0,0
1803,rohnert pk / cotati,Welcome Home to Style and Comfort!,1332.0,1.0,4074196806,-122.700142,North Bay,/nby/apa/4074196806.html,38.34512,,Sep,17,2013,060971513051017,06097,Sonoma,06097151305,713983,060971513051017,06,097,151305,1,1017,158591,0,0,False,0,0
1804,rohnert pk / cotati,Plenty of Convenient Services and Amenities,1566.0,0.0,4071862687,-122.700142,North Bay,/nby/apa/4071862687.html,38.34512,,Sep,16,2013,060971513051017,06097,Sonoma,06097151305,713983,060971513051017,06,097,151305,1,1017,158591,0,0,False,0,0
1805,rohnert pk / cotati,Downstairs One Bedroom Avail October 9 in Gorgeous Community!,1264.0,1.0,4068127040,-122.700142,North Bay,/nby/apa/4068127040.html,38.34512,,Sep,14,2013,060971513051017,06097,Sonoma,06097151305,713983,060971513051017,06,097,151305,1,1017,158591,0,0,False,0,0
1806,berkeley,"Great Large N. Berkeley 1 bed, could easily be used as 2bed! Near UC! ",1575.0,1.0,4071028820,-122.26718000000001,East Bay,/eby/apa/4071028820.html,37.876825,,Sep,18,2013,060014224001002,06001,Alameda,06001422400,2671,060014224001002,06,001,422400,1,1002,20115,250,158,False,0,0
1807,fairfield / vacaville,Experience Life Like Never Before!,1248.0,1.0,4076311274,-121.97423899999998,East Bay,/eby/apa/4076311274.html,38.346283,708.0,Sep,18,2013,060952531054008,06095,Solano,06095253105,706103,060952531054008,06,095,253105,4,4008,31431,74,25,False,0,0
1808,fairfield / vacaville,Be Number One in an Award-Winning Apartment!,1312.0,2.0,4076132334,-121.97423899999998,East Bay,/eby/apa/4076132334.html,38.346283,986.0,Sep,18,2013,060952531054008,06095,Solano,06095253105,706103,060952531054008,06,095,253105,4,4008,31431,74,25,False,0,0
1809,fairfield / vacaville,Live in an Elegant 1BR/1BA Apartment!,1248.0,1.0,4075802982,-121.97423899999998,East Bay,/eby/apa/4075802982.html,38.346283,708.0,Sep,18,2013,060952531054008,06095,Solano,06095253105,706103,060952531054008,06,095,253105,4,4008,31431,74,25,False,0,0
1810,oakland lake merritt / grand,"One Bedroom + Office, Hardwood Floors, Dishwasher, Gated Parking",1445.0,1.0,4076195054,-122.24868799999999,East Bay,/eby/apa/4076195054.html,37.798739000000005,,Sep,18,2013,060014054011002,06001,Alameda,06001405401,21596,060014054011002,06,001,405401,1,1002,12200,79,23,False,0,0
1811,oakland east,Great 2 Bed 1 Bath apartment * Sec 8 Welcome,1200.0,2.0,4046181437,-122.169303,East Bay,/eby/apa/4046181437.html,37.757971999999995,,Sep,18,2013,060014097004008,06001,Alameda,06001409700,24653,060014097004008,06,001,409700,4,4008,17675,123,47,False,0,0
1812,danville / san ramon,Close to Iron Horse Middle School & SR Hospital,2150.0,2.0,4051434920,-121.959962,East Bay,/eby/apa/4051434920.html,37.77968,1082.0,Sep,18,2013,060133451081000,06013,Contra Costa,06013345108,50246,060133451081000,06,013,345108,1,1000,1142379,1061,405,False,0,0
