POPGROUP,label,GEOIDLONG,GEOID,geodisplay,Population
1,Total population,1400000US06001451102,6001451102,"Census Tract 4511.02, Alameda County, California",4011
1,Total population,1400000US06001451201,6001451201,"Census Tract 4512.01, Alameda County, California",6595
1,Total population,1400000US06001451202,6001451202,"Census Tract 4512.02, Alameda County, California",3634
1,Total population,1400000US06001451300,6001451300,"Census Tract 4513, Alameda County, California",6560
1,Total population,1400000US06001451401,6001451401,"Census Tract 4514.01, Alameda County, California",5850
1,Total population,1400000US06001451403,6001451403,"Census Tract 4514.03, Alameda County, California",2220
1,Total population,1400000US06001451404,6001451404,"Census Tract 4514.04, Alameda County, California",6610
1,Total population,1400000US06001451501,6001451501,"Census Tract 4515.01, Alameda County, California",4668
1,Total population,1400000US06001451503,6001451503,"Census Tract 4515.03, Alameda County, California",5660
1,Total population,1400000US06001451504,6001451504,"Census Tract 4515.04, Alameda County, California",1509
1,Total population,1400000US06001451505,6001451505,"Census Tract 4515.05, Alameda County, California",3337
1,Total population,1400000US06001451506,6001451506,"Census Tract 4515.06, Alameda County, California",3138
1,Total population,1400000US06001451601,6001451601,"Census Tract 4516.01, Alameda County, California",4617
1,Total population,1400000US06001451602,6001451602,"Census Tract 4516.02, Alameda County, California",6224
1,Total population,1400000US06001451701,6001451701,"Census Tract 4517.01, Alameda County, California",3102
1,Total population,1400000US06001451703,6001451703,"Census Tract 4517.03, Alameda County, California",3859
1,Total population,1400000US06001451704,6001451704,"Census Tract 4517.04, Alameda County, California",4449
1,Total population,1400000US06001983200,6001983200,"Census Tract 9832, Alameda County, California",540
1,Total population,1400000US06003010000,6003010000,"Census Tract 100, Alpine County, California",1175
1,Total population,1400000US06005000101,6005000101,"Census Tract 1.01, Amador County, California",3907
1,Total population,1400000US06005000102,6005000102,"Census Tract 1.02, Amador County, California",1867
1,Total population,1400000US06005000200,6005000200,"Census Tract 2, Amador County, California",4672
1,Total population,1400000US06005000301,6005000301,"Census Tract 3.01, Amador County, California",5871
1,Total population,1400000US06005000303,6005000303,"Census Tract 3.03, Amador County, California",5073
1,Total population,1400000US06005000304,6005000304,"Census Tract 3.04, Amador County, California",3946
1,Total population,1400000US06005000401,6005000401,"Census Tract 4.01, Amador County, California",5020
1,Total population,1400000US06005000402,6005000402,"Census Tract 4.02, Amador County, California",4740
1,Total population,1400000US06005000500,6005000500,"Census Tract 5, Amador County, California",2995
1,Total population,1400000US06007000102,6007000102,"Census Tract 1.02, Butte County, California",3900
1,Total population,1400000US06007000103,6007000103,"Census Tract 1.03, Butte County, California",3902
1,Total population,1400000US06007000104,6007000104,"Census Tract 1.04, Butte County, California",5636
1,Total population,1400000US06007000201,6007000201,"Census Tract 2.01, Butte County, California",4052
1,Total population,1400000US06007000202,6007000202,"Census Tract 2.02, Butte County, California",3723
1,Total population,1400000US06007000300,6007000300,"Census Tract 3, Butte County, California",4410
1,Total population,1400000US06007000401,6007000401,"Census Tract 4.01, Butte County, California",1771
1,Total population,1400000US06007000402,6007000402,"Census Tract 4.02, Butte County, California",7030
1,Total population,1400000US06007000501,6007000501,"Census Tract 5.01, Butte County, California",4333
1,Total population,1400000US06007000502,6007000502,"Census Tract 5.02, Butte County, California",4204
1,Total population,1400000US06007000601,6007000601,"Census Tract 6.01, Butte County, California",3304
1,Total population,1400000US06007000603,6007000603,"Census Tract 6.03, Butte County, California",3130
1,Total population,1400000US06007000604,6007000604,"Census Tract 6.04, Butte County, California",4217
1,Total population,1400000US06007000700,6007000700,"Census Tract 7, Butte County, California",4694
1,Total population,1400000US06007000800,6007000800,"Census Tract 8, Butte County, California",5295
1,Total population,1400000US06007000901,6007000901,"Census Tract 9.01, Butte County, California",2142
1,Total population,1400000US06007000903,6007000903,"Census Tract 9.03, Butte County, California",6117
1,Total population,1400000US06007000904,6007000904,"Census Tract 9.04, Butte County, California",6071
1,Total population,1400000US06007001000,6007001000,"Census Tract 10, Butte County, California",4801
1,Total population,1400000US06007001100,6007001100,"Census Tract 11, Butte County, California",4572
1,Total population,1400000US06007001200,6007001200,"Census Tract 12, Butte County, California",3556
1,Total population,1400000US06007001300,6007001300,"Census Tract 13, Butte County, California",4169
1,Total population,1400000US06007001400,6007001400,"Census Tract 14, Butte County, California",5797
1,Total population,1400000US06007001500,6007001500,"Census Tract 15, Butte County, California",5297
1,Total population,1400000US06007001600,6007001600,"Census Tract 16, Butte County, California",5266
1,Total population,1400000US06007001702,6007001702,"Census Tract 17.02, Butte County, California",5739
1,Total population,1400000US06007001703,6007001703,"Census Tract 17.03, Butte County, California",2852
1,Total population,1400000US06007001704,6007001704,"Census Tract 17.04, Butte County, California",3060
1,Total population,1400000US06007001800,6007001800,"Census Tract 18, Butte County, California",5640
1,Total population,1400000US06007001900,6007001900,"Census Tract 19, Butte County, California",3373
1,Total population,1400000US06007002000,6007002000,"Census Tract 20, Butte County, California",5184
1,Total population,1400000US06007002100,6007002100,"Census Tract 21, Butte County, California",4599
1,Total population,1400000US06007002200,6007002200,"Census Tract 22, Butte County, California",5156
1,Total population,1400000US06007002300,6007002300,"Census Tract 23, Butte County, California",5331
1,Total population,1400000US06007002400,6007002400,"Census Tract 24, Butte County, California",5157
1,Total population,1400000US06007002500,6007002500,"Census Tract 25, Butte County, California",4930
1,Total population,1400000US06007002601,6007002601,"Census Tract 26.01, Butte County, California",2324
1,Total population,1400000US06007002602,6007002602,"Census Tract 26.02, Butte County, California",3455
1,Total population,1400000US06007002700,6007002700,"Census Tract 27, Butte County, California",5478
1,Total population,1400000US06007002800,6007002800,"Census Tract 28, Butte County, California",4275
1,Total population,1400000US06007002900,6007002900,"Census Tract 29, Butte County, California",3060
1,Total population,1400000US06007003001,6007003001,"Census Tract 30.01, Butte County, California",3140
1,Total population,1400000US06007003002,6007003002,"Census Tract 30.02, Butte County, California",3531
1,Total population,1400000US06007003100,6007003100,"Census Tract 31, Butte County, California",4396
1,Total population,1400000US06007003200,6007003200,"Census Tract 32, Butte County, California",4234
1,Total population,1400000US06007003300,6007003300,"Census Tract 33, Butte County, California",4852
1,Total population,1400000US06007003400,6007003400,"Census Tract 34, Butte County, California",2956
1,Total population,1400000US06007003501,6007003501,"Census Tract 35.01, Butte County, California",3222
1,Total population,1400000US06007003502,6007003502,"Census Tract 35.02, Butte County, California",4758
1,Total population,1400000US06007003600,6007003600,"Census Tract 36, Butte County, California",3404
1,Total population,1400000US06007003700,6007003700,"Census Tract 37, Butte County, California",4505
1,Total population,1400000US06009000120,6009000120,"Census Tract 1.20, Calaveras County, California",4434
1,Total population,1400000US06009000121,6009000121,"Census Tract 1.21, Calaveras County, California",4463
1,Total population,1400000US06009000122,6009000122,"Census Tract 1.22, Calaveras County, California",4046
1,Total population,1400000US06009000210,6009000210,"Census Tract 2.10, Calaveras County, California",9515
1,Total population,1400000US06009000220,6009000220,"Census Tract 2.20, Calaveras County, California",5515
1,Total population,1400000US06009000300,6009000300,"Census Tract 3, Calaveras County, California",6969
1,Total population,1400000US06009000400,6009000400,"Census Tract 4, Calaveras County, California",4032
1,Total population,1400000US06009000501,6009000501,"Census Tract 5.01, Calaveras County, California",3332
1,Total population,1400000US06009000503,6009000503,"Census Tract 5.03, Calaveras County, California",2330
1,Total population,1400000US06009000504,6009000504,"Census Tract 5.04, Calaveras County, California",942
1,Total population,1400000US06011000100,6011000100,"Census Tract 1, Colusa County, California",5183
