SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2000,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004,POPESTIMATE2005,POPESTIMATE2006,POPESTIMATE2007,POPESTIMATE2008,POPESTIMATE2009,CENSUS2010POP,POPESTIMATE2010
50,4,9,6,65,California,Riverside County,1545320,1558985,1616634,1687147,1771656,1856542,1931785,2012370,2075183,2109712,2146725,2189641,2203332
50,4,9,6,67,California,Sacramento County,1223578,1229940,1266257,1301079,1328531,1348932,1360816,1369563,1381161,1394438,1408601,1418788,1421959
50,4,9,6,69,California,San Benito County,53214,53781,54644,55056,55198,54849,54647,54124,54072,54267,54436,55269,55561
50,4,9,6,71,California,San Bernardino County,1709479,1718037,1760731,1799791,1846115,1899065,1943924,1974140,1992161,2003735,2013960,2035210,2042441
50,4,9,6,73,California,San Diego County,2813839,2827366,2869672,2900355,2914702,2930007,2938375,2947289,2975742,3022116,3061203,3095313,3105989
50,4,9,6,75,California,San Francisco County,776764,777885,780865,772723,766160,761325,763016,768650,778673,791152,801922,805235,805463
50,4,9,6,77,California,San Joaquin County,563660,567885,591207,609041,626778,642898,656985,662812,668080,671692,677736,685306,687744
50,4,9,6,79,California,San Luis Obispo County,246746,247839,251462,253083,254674,256842,258615,260498,262770,266358,268145,269637,270113
50,4,9,6,81,California,San Mateo County,707099,707820,705621,697628,693057,690161,690078,690176,693849,703830,713617,718451,720162
50,4,9,6,83,California,Santa Barbara County,399293,399990,403164,405178,406810,407284,408079,408085,411243,415859,420356,423895,424712
50,4,9,6,85,California,Santa Clara County,1682781,1684947,1688082,1669348,1663592,1663167,1675312,1691159,1712026,1740964,1765137,1781642,1787694
50,4,9,6,87,California,Santa Cruz County,255614,255835,256045,254531,253021,252356,251377,251616,253304,256520,260009,262382,263054
50,4,9,6,89,California,Shasta County,163242,163615,166408,170198,173202,174867,175615,176166,176548,177247,177279,177223,177291
50,4,9,6,91,California,Sierra County,3559,3574,3518,3482,3511,3430,3378,3424,3373,3320,3248,3240,3236
50,4,9,6,93,California,Siskiyou County,44305,44218,43908,43965,44287,44394,44641,44487,44465,44780,44788,44900,44929
50,4,9,6,95,California,Solano County,394495,396974,404209,408226,408409,409301,408181,408402,408243,408972,410290,413344,414305
50,4,9,6,97,California,Sonoma County,458586,460421,465293,465298,466489,466809,465938,465188,467356,473091,479479,483878,485120
50,4,9,6,99,California,Stanislaus County,446850,449471,463761,477469,487357,492613,500020,504651,507834,509032,511536,514453,515358
50,4,9,6,101,California,Sutter County,78947,79192,80138,82162,84671,86484,88764,91112,92959,93855,94366,94737,94806
50,4,9,6,103,California,Tehama County,56060,56170,56685,57380,58528,59571,60602,61587,62147,62648,62891,63463,63604
50,4,9,6,105,California,Trinity County,13011,12980,12859,13064,13210,13159,13440,13634,13648,13656,13762,13786,13804
50,4,9,6,107,California,Tulare County,368011,368627,373171,379568,388743,398226,407970,414921,422140,429283,436987,442179,443688
50,4,9,6,109,California,Tuolumne County,54522,54658,55253,55850,56513,56602,56788,56680,56339,56320,55845,55365,55186
50,4,9,6,111,California,Ventura County,753230,756506,766689,779489,788070,793994,794197,798183,800027,806353,815130,823318,825706
50,4,9,6,113,California,Yolo County,168660,169835,175337,180327,182954,185237,186269,189615,194339,197154,199791,200849,201190
50,4,9,6,115,California,Yuba County,60249,60372,61249,62100,62733,63742,66285,69272,70761,71773,71607,72155,72388
40,4,8,8,0,Colorado,Colorado,4302086,4326921,4425687,4490406,4528732,4575013,4631888,4720423,4803868,4889730,4972195,5029196,5049071
50,4,8,8,1,Colorado,Adams County,348076,350888,359816,370753,377464,384809,395146,406575,415746,424913,435700,441603,443715
50,4,8,8,3,Colorado,Alamosa County,14965,14954,14956,15114,15067,15217,15236,15196,15180,15300,15289,15445,15499
50,4,8,8,5,Colorado,Arapahoe County,488829,491482,502393,508936,513690,518971,524466,531619,542039,552461,563161,572003,575022
50,4,8,8,7,Colorado,Archuleta County,9894,10020,10454,10885,11089,11266,11496,11937,12262,12250,12169,12084,12063
50,4,8,8,9,Colorado,Baca County,4517,4501,4471,4336,4117,4064,3997,3933,3866,3806,3767,3788,3795
50,4,8,8,11,Colorado,Bent County,5996,5954,5841,5973,6166,6180,6118,6012,5715,5962,6425,6499,6510
50,4,8,8,13,Colorado,Boulder County,269784,271574,277597,279468,278768,279728,280241,284243,287428,290859,293190,294567,295166
50,4,8,8,14,Colorado,Broomfield County,39202,39679,41055,41800,43805,44867,46313,48729,51526,53181,54789,55889,56135
50,4,8,8,15,Colorado,Chaffee County,16250,16337,16488,16844,16921,17047,17105,17087,17377,17573,17852,17809,17809
50,4,8,8,17,Colorado,Cheyenne County,2229,2209,2179,2119,2021,1981,1939,1912,1863,1881,1843,1836,1830
50,4,8,8,19,Colorado,Clear Creek County,9263,9255,9383,9514,9402,9148,9150,9042,9152,9138,8994,9088,9112
50,4,8,8,21,Colorado,Conejos County,8400,8401,8350,8358,8310,8353,8337,8256,8217,8200,8140,8256,8288
50,4,8,8,23,Colorado,Costilla County,3661,3675,3619,3639,3645,3656,3562,3571,3567,3532,3481,3524,3528
50,4,8,8,25,Colorado,Crowley County,5514,5509,5614,5666,5464,5720,5677,5886,6015,5947,5797,5823,5838
50,4,8,8,27,Colorado,Custer County,3508,3523,3664,3714,3865,3911,3989,3994,4112,4107,4190,4255,4271
50,4,8,8,29,Colorado,Delta County,27824,27877,28069,28677,28929,29305,29389,29789,30121,30712,31156,30952,30885
50,4,8,8,31,Colorado,Denver County,553805,555651,561976,556790,552588,550756,551691,556895,564395,575721,589011,600158,604414
50,4,8,8,33,Colorado,Dolores County,1844,1847,1849,1870,1842,1850,1869,1973,1980,2061,2057,2064,2062
50,4,8,8,35,Colorado,Douglas County,175732,180121,196783,208911,220352,232508,243112,256136,267177,275500,281386,285465,287003
50,4,8,8,37,Colorado,Eagle County,41623,41961,43238,44227,44995,45893,47205,48476,49803,51049,52513,52197,52126
50,4,8,8,39,Colorado,Elbert County,19855,20060,21094,21678,21834,21977,22182,22423,22402,22634,22965,23086,23138
50,4,8,8,41,Colorado,El Paso County,516934,519938,535864,544145,547549,556667,565800,580251,586783,597919,608061,622263,626928
50,4,8,8,43,Colorado,Fremont County,46140,46245,46633,47019,46901,46605,46641,46873,46959,47166,46871,46824,46837
50,4,8,8,45,Colorado,Garfield County,43786,44257,45636,46925,47622,48193,49579,51594,53534,55449,57089,56389,56139
50,4,8,8,47,Colorado,Gilpin County,4746,4783,4781,4788,4777,4752,4810,4883,4893,5026,5352,5441,5478
50,4,8,8,49,Colorado,Grand County,12433,12496,12743,13158,13324,13596,13627,14003,14306,14622,14902,14843,14796
50,4,8,8,51,Colorado,Gunnison County,14000,14068,14206,14322,14273,14356,14456,14720,15043,15250,15356,15324,15312
50,4,8,8,53,Colorado,Hinsdale County,792,791,817,798,779,810,794,815,835,818,834,843,847
50,4,8,8,55,Colorado,Huerfano County,7859,7771,7635,7571,7428,7193,7145,7127,7051,7073,6824,6711,6667
50,4,8,8,57,Colorado,Jackson County,1577,1577,1529,1532,1512,1486,1449,1415,1407,1378,1408,1394,1390
50,4,8,8,59,Colorado,Jefferson County,525449,526251,528845,527851,524940,520900,519675,521662,524911,529003,531961,534543,535533
50,4,8,8,61,Colorado,Kiowa County,1622,1610,1550,1519,1501,1457,1467,1456,1410,1392,1378,1398,1399
50,4,8,8,63,Colorado,Kit Carson County,8013,7971,7995,8250,8133,8157,8060,8011,7954,8157,8383,8270,8276
50,4,8,8,65,Colorado,Lake County,7814,7815,7758,7676,7491,7434,7331,7278,7392,7450,7426,7310,7287
50,4,8,8,67,Colorado,La Plata County,43957,44228,45044,45869,46121,46728,47575,48574,49343,50291,51105,51334,51431
50,4,8,8,69,Colorado,Larimer County,251489,253072,260541,265372,268448,271510,275116,280713,286112,291650,296696,299630,300637
50,4,8,8,71,Colorado,Las Animas County,15212,15297,15116,15424,15706,15573,15582,15673,15734,15770,15775,15507,15421
50,4,8,8,73,Colorado,Lincoln County,6089,6070,5912,5936,5904,5751,5644,5530,5484,5468,5423,5467,5473
50,4,8,8,75,Colorado,Logan County,20566,20699,21459,21548,21825,21795,21694,21911,22163,22128,22451,22709,22735
50,4,8,8,77,Colorado,Mesa County,116939,117631,119496,122440,124994,127678,130194,134665,139434,143155,147851,146723,146313
50,4,8,8,79,Colorado,Mineral County,831,832,796,812,828,848,814,789,807,774,732,712,710
50,4,8,8,81,Colorado,Moffat County,13178,13147,13065,13193,13106,13175,12956,13115,13348,13585,13728,13795,13818
50,4,8,8,83,Colorado,Montezuma County,23822,23847,23692,23935,24255,24456,24514,24968,25157,25222,25507,25535,25539
50,4,8,8,85,Colorado,Montrose County,33438,33599,34361,35154,35767,36310,37227,38282,39673,40658,41535,41276,41183
50,4,8,8,87,Colorado,Morgan County,27172,27257,27307,27556,27736,27736,27727,27816,27745,27701,28099,28159,28193
50,4,8,8,89,Colorado,Otero County,20311,20242,20012,19688,19585,19436,19247,19042,18783,18726,18743,18831,18855
50,4,8,8,91,Colorado,Ouray County,3747,3775,3787,3872,3880,4003,4055,4090,4250,4405,4395,4436,4455
50,4,8,8,93,Colorado,Park County,14519,14670,15255,15760,16024,16130,16204,16230,16445,16394,16098,16206,16262
50,4,8,8,95,Colorado,Phillips County,4485,4455,4456,4497,4415,4475,4467,4414,4378,4349,4359,4442,4472
50,4,8,8,97,Colorado,Pitkin County,14889,14817,15013,15098,15217,15220,15399,15504,15814,16454,17008,17148,17163
50,4,8,8,99,Colorado,Prowers County,14483,14431,14182,14057,13853,13613,13480,13130,12736,12663,12593,12551,12546
50,4,8,8,101,Colorado,Pueblo County,141490,141800,144014,146537,147907,148654,149825,152026,155121,156748,157846,159063,159477
50,4,8,8,103,Colorado,Rio Blanco County,5992,5986,5868,5951,5923,6007,5945,6176,6373,6522,6779,6666,6620
50,4,8,8,105,Colorado,Rio Grande County,12425,12445,12213,12224,12296,12328,12208,12033,11852,11860,11872,11982,12011
50,4,8,8,107,Colorado,Routt County,19679,19815,20210,20469,20893,21162,21398,21859,22491,23135,23688,23509,23447
50,4,8,8,109,Colorado,Saguache County,5904,5939,6024,6209,6262,6365,6296,6223,6148,6179,6134,6108,6122
50,4,8,8,111,Colorado,San Juan County,558,562,581,594,610,631,627,649,661,670,657,699,710
50,4,8,8,113,Colorado,San Miguel County,6593,6609,6858,7111,7062,7038,7097,7071,7322,7366,7379,7359,7357
50,4,8,8,115,Colorado,Sedgwick County,2747,2746,2661,2694,2652,2551,2522,2474,2400,2421,2392,2379,2372
50,4,8,8,117,Colorado,Summit County,23560,23700,24716,25006,25408,25313,25487,26019,26603,27144,27678,27994,28081
50,4,8,8,119,Colorado,Teller County,20541,20655,21193,21543,21682,21678,21978,22281,22707,22725,22937,23350,23454
50,4,8,8,121,Colorado,Washington County,4922,4939,4874,5035,5028,4923,4912,4907,4883,4792,4800,4814,4803
50,4,8,8,123,Colorado,Weld County,180766,182782,192278,202234,208858,215322,222879,230703,237692,243442,248193,252825,254270
50,4,8,8,125,Colorado,Yuma County,9846,9823,9822,9762,9923,9791,9765,9784,9788,9843,10022,10043,10043
40,1,1,9,0,Connecticut,Connecticut,3405650,3411777,3432835,3458749,3484336,3496094,3506956,3517460,3527270,3545579,3561807,3574097,3577073
50,1,1,9,1,Connecticut,Fairfield County,882622,884364,889063,892900,896342,897472,897653,896254,897498,903824,910421,916829,918714
50,1,1,9,3,Connecticut,Hartford County,857184,858416,862573,867451,873335,874449,878081,881298,884548,887891,891667,894014,894478
50,1,1,9,5,Connecticut,Litchfield County,182183,182597,184118,185974,187424,188601,188912,189682,189866,190175,190015,189927,189840
50,1,1,9,7,Connecticut,Middlesex County,155088,155593,157006,159187,160864,161450,162191,163473,164129,164962,165607,165676,165697
50,1,1,9,9,Connecticut,New Haven County,823993,824911,829875,835099,841939,844505,847162,850207,853598,856622,860025,862477,862989
50,1,1,9,11,Connecticut,New London County,259108,259848,261396,264698,266584,268595,269664,270814,270669,272634,273630,274055,274055
50,1,1,9,13,Connecticut,Tolland County,136377,136863,138934,142362,145195,146706,147657,148954,149718,151583,152330,152691,152781
50,1,1,9,15,Connecticut,Windham County,109095,109185,109870,111078,112653,114316,115636,116778,117244,117888,118112,118428,118519
40,3,5,10,0,Delaware,Delaware,783559,786373,795699,806169,818003,830803,845150,859268,871749,883874,891730,897934,899769
50,3,5,10,1,Delaware,Kent County,126771,127229,129228,131824,134605,139342,144585,149704,153969,157925,160081,162310,162912
50,3,5,10,3,Delaware,New Castle County,500294,501837,506026,510158,514769,518944,523343,527174,530555,533958,536898,538479,538986
50,3,5,10,5,Delaware,Sussex County,156494,157307,160445,164187,168629,172517,177222,182390,187225,191991,194751,197145,197871
40,3,5,11,0,District of Columbia,District of Columbia,572086,572046,574504,573158,568502,567754,567136,570681,574404,580236,592228,601723,604453
50,3,5,11,1,District of Columbia,District of Columbia,572086,572046,574504,573158,568502,567754,567136,570681,574404,580236,592228,601723,604453
40,3,5,12,0,Florida,Florida,15982571,16047515,16356966,16689370,17004085,17415318,17842038,18166990,18367842,18527305,18652644,18801310,18843326
50,3,5,12,1,Florida,Alachua County,217964,218611,221718,224614,227022,229867,233756,239506,242685,244888,246657,247336,247497
50,3,5,12,3,Florida,Baker County,22255,22374,22620,23298,23555,24142,24832,25571,26212,26725,27124,27115,27106
50,3,5,12,5,Florida,Bay County,148270,148393,150207,152741,155044,158804,162917,165644,165345,166267,167464,168852,169272
50,3,5,12,7,Florida,Bradford County,26096,26064,26083,26306,27035,27703,28098,28506,28825,28961,28979,28520,28480
50,3,5,12,9,Florida,Brevard County,476299,477819,486429,495425,504847,518722,529907,535138,539719,542378,542109,543376,543573
50,3,5,12,11,Florida,Broward County,1622974,1630600,1662848,1690118,1707543,1725461,1746896,1739348,1720825,1723633,1733310,1748066,1753578
50,3,5,12,13,Florida,Calhoun County,13002,13040,12847,12947,13293,13445,13850,13997,14222,14351,14692,14625,14599
50,3,5,12,15,Florida,Charlotte County,141620,142266,146311,150123,153235,157755,155262,157099,159742,160467,159629,159978,159990
50,3,5,12,17,Florida,Citrus County,118106,118649,121197,123491,126215,129840,133791,137826,140974,142122,141381,141236,141129
50,3,5,12,19,Florida,Clay County,140788,141629,145685,150947,155620,163238,169418,178339,184256,187289,189101,190865,191395
50,3,5,12,21,Florida,Collier County,251412,254015,264240,275490,285321,296021,307452,312621,314437,316641,318485,321520,322472
50,3,5,12,23,Florida,Columbia County,56413,56571,57040,57930,59395,60804,63109,65890,66604,67318,67412,67531,67597
50,3,5,12,27,Florida,DeSoto County,32204,32196,32402,32446,33271,33895,33864,34300,34537,34374,34592,34862,34984
50,3,5,12,29,Florida,Dixie County,13758,13758,14033,14234,14364,14825,15427,15892,16083,16214,16403,16422,16390
50,3,5,12,31,Florida,Duval County,778896,779800,790681,800532,809633,820070,828988,842098,851033,855437,859795,864263,865876
50,3,5,12,33,Florida,Escambia County,294415,294725,297776,297568,296603,298225,298339,300395,297393,296854,297015,297619,298043
50,3,5,12,35,Florida,Flagler County,49818,50579,53944,57905,62947,69387,77008,84339,90516,93546,94700,95696,95928
50,3,5,12,37,Florida,Franklin County,9827,9839,9910,9972,10025,10090,10198,11308,11491,11484,11515,11549,11554
50,3,5,12,39,Florida,Gadsden County,45017,44950,45153,44762,44952,45129,45258,45258,45867,46319,46264,46389,46449
50,3,5,12,41,Florida,Gilchrist County,14429,14443,14283,14502,15011,15271,15801,16223,16610,16797,16829,16939,16956
50,3,5,12,43,Florida,Glades County,10531,10579,10948,11284,11514,11901,12284,12297,12357,12752,12839,12884,12842
50,3,5,12,45,Florida,Gulf County,14548,14566,14868,14897,15266,15455,15781,15856,15908,15851,15933,15863,15847
50,3,5,12,47,Florida,Hamilton County,13321,13330,13733,13795,14010,14101,14017,14430,14589,14785,14930,14799,14747
50,3,5,12,49,Florida,Hardee County,26854,26769,26378,26787,26765,26847,26874,27049,27489,27603,27661,27731,27801
50,3,5,12,51,Florida,Hendry County,36184,36255,36029,36035,36138,36903,38201,38776,39006,39177,39010,39140,39180
50,3,5,12,53,Florida,Hernando County,130795,131390,134127,137818,142686,149593,157156,164398,169891,172437,171950,172778,173008
50,3,5,12,55,Florida,Highlands County,87391,87417,88510,89939,90943,93079,95614,97788,99023,99568,98956,98786,98700
50,3,5,12,57,Florida,Hillsborough County,998994,1003435,1028385,1054860,1077462,1108225,1143154,1171826,1184686,1196773,1214050,1229226,1233846
50,3,5,12,59,Florida,Holmes County,18564,18553,18757,18880,19254,19319,19523,19824,19991,20141,20147,19927,19855
50,3,5,12,61,Florida,Indian River County,112877,113323,115456,118144,120450,125001,127955,131463,134564,136277,137016,138028,138268
50,3,5,12,63,Florida,Jackson County,46781,46701,46242,46139,46274,46946,47930,48265,48368,50272,50064,49746,49701
50,3,5,12,65,Florida,Jefferson County,12876,12891,12871,13316,13602,14030,14210,14461,14383,14606,14704,14761,14763
50,3,5,12,67,Florida,Lafayette County,7019,7011,7153,7287,7356,7630,8131,8341,8398,8465,8435,8870,8891
50,3,5,12,69,Florida,Lake County,210418,212347,222297,231519,241489,254625,267587,281329,289909,293654,295511,297052,297950
50,3,5,12,71,Florida,Lee County,440910,444311,461037,478889,497662,522431,555029,582678,604716,610984,612297,618754,620151
50,3,5,12,73,Florida,Leon County,239509,240571,242583,245404,250673,254188,258083,263076,268519,271130,273263,275487,276058
50,3,5,12,75,Florida,Levy County,34448,34644,35118,35964,36530,37510,38355,39447,40204,40809,40880,40801,40735
50,3,5,12,77,Florida,Liberty County,7011,6989,7049,7231,7325,7449,7820,8011,8113,8323,8347,8365,8355
50,3,5,12,79,Florida,Madison County,18720,18734,18859,18707,18778,19075,19070,19299,19322,19347,19329,19224,19205
50,3,5,12,81,Florida,Manatee County,263996,265644,272281,279950,287000,296183,306845,313771,316410,318766,320711,322833,323435
50,3,5,12,83,Florida,Marion County,258873,260221,264553,271716,280091,291164,303558,316310,325634,330052,330880,331298,331290
50,3,5,12,85,Florida,Martin County,126777,127301,129856,132945,136598,139729,141912,141802,143542,144369,145506,146318,146393
50,3,5,12,86,Florida,Miami-Dade County,2253793,2259508,2287458,2315747,2336070,2358684,2385872,2405911,2415576,2436062,2463943,2496435,2505379
50,3,5,12,87,Florida,Monroe County,79602,79470,79038,78755,78497,77616,75819,73793,72906,72730,72627,73090,73269
50,3,5,12,89,Florida,Nassau County,57645,57957,59300,60816,62069,63699,65568,67823,69969,71557,72671,73314,73473
50,3,5,12,91,Florida,Okaloosa County,170520,171200,172564,176257,177649,182506,184045,184071,182677,181752,181153,180822,180728
50,3,5,12,93,Florida,Okeechobee County,35869,35917,36298,36776,37224,38556,39247,39668,39840,39968,39899,39996,40041
50,3,5,12,95,Florida,Orange County,896123,903019,931775,955136,979227,1011681,1053341,1083429,1100663,1115525,1131351,1145956,1149500
50,3,5,12,97,Florida,Osceola County,172520,174146,181694,190844,202687,216541,228026,242081,253722,261746,265267,268685,269837
50,3,5,12,99,Florida,Palm Beach County,1131189,1135787,1160474,1191340,1218100,1252223,1278380,1284489,1286586,1294938,1307371,1320134,1323394
50,3,5,12,101,Florida,Pasco County,344749,347038,357653,369665,383238,401648,421844,439529,453579,461313,462607,464697,465543
50,3,5,12,103,Florida,Pinellas County,921500,922150,923850,925102,926266,928305,929426,924182,918624,916458,915330,916542,916719
