SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016
050,3,6,01,051,Alabama,Elmore County,79303,79296,79573,80030,80291,80661,80794,81238,81799,277,457,261,370,133,444,561,235,967,960,985,951,984,978,189,709,662,752,742,792,794,46,258,298,233,209,192,184,10,34,74,57,61,70,52,210,167,-107,52,-158,144,283,220,201,-33,109,-97,214,335,11,-2,-4,28,21,38,42,5483,5483,5484,5506,5439,5418,5404,5391,12.117566712,11.975973204,12.23967394,11.78037224,12.145748988,11.997276692,8.8845447767,8.2584315218,9.3444008151,9.1914155647,9.7758467463,9.7401203408,3.2330219357,3.717541682,2.8952731249,2.5889566752,2.3699022415,2.257156351,0.4260571543,0.9231479345,0.7082857001,0.7556285033,0.8640268589,0.6378920122,2.0926924932,-1.334822013,0.6461553755,-1.957201697,1.7774266811,3.4716046051,2.5187496476,-0.411674079,1.3544410756,-1.201573194,2.64145354,4.1094966173
050,3,6,01,053,Alabama,Escambia County,38319,38319,38314,38227,38063,37877,37878,37827,37728,-5,-87,-164,-186,1,-51,-99,121,484,447,441,446,426,440,63,440,480,447,467,467,458,58,44,-33,-6,-21,-41,-18,2,2,3,1,1,2,2,-55,-116,-134,-193,20,7,-85,-53,-114,-131,-192,21,9,-83,-10,-17,0,12,1,-19,2,3199,3199,3272,3275,3201,3282,3284,3280,12.646816739,11.718442784,11.614432447,11.774800343,11.254210422,11.647144464,11.497106126,12.583562721,11.772451936,12.329219193,12.337362129,12.123618556,1.1497106126,-0.865119937,-0.158019489,-0.55441885,-1.083151707,-0.476474092,0.0522595733,0.078647267,0.0263365815,0.0264008976,0.0528366686,0.0529415657,-3.031055251,-3.51291126,-5.082960232,0.5280179526,0.1849283403,-2.250016544,-2.978795678,-3.434263993,-5.05662365,0.5544188502,0.2377650089,-2.197074978
050,3,6,01,055,Alabama,Etowah County,104430,104427,104449,104236,104215,103790,103371,102873,102564,22,-213,-21,-425,-419,-498,-309,260,1252,1157,1144,1204,1125,1148,288,1356,1408,1346,1382,1413,1497,-28,-104,-251,-202,-178,-288,-349,11,38,18,24,27,27,27,48,-117,217,-223,-237,-244,44,59,-79,235,-199,-210,-217,71,-9,-30,-5,-24,-31,7,-31,2085,2085,2085,2085,2084,2085,2085,2085,11.99894578,11.100930195,10.999735583,11.623809501,10.909408274,11.176175665,12.99566332,13.509170021,12.941996587,13.342279676,13.702216792,14.573810949,-0.996717541,-2.408239826,-1.942261003,-1.718470175,-2.792808518,-3.397635285,0.3641852553,0.1727024577,0.2307636836,0.2606668244,0.2618257986,0.2628543057,-1.121307233,2.0820240728,-2.144179226,-2.288075458,-2.366129439,0.4283551648,-0.757121978,2.2547265305,-1.913415543,-2.027408634,-2.10430364,0.6912094705
050,3,6,01,057,Alabama,Fayette County,17241,17241,17231,17063,16966,16858,16821,16723,16546,-10,-168,-97,-108,-37,-98,-177,42,186,164,186,181,180,170,39,256,255,237,218,220,234,3,-70,-91,-51,-37,-40,-64,0,-2,-1,-1,-1,-1,-1,-10,-85,-6,-67,6,-56,-98,-10,-87,-7,-68,5,-57,-99,-3,-11,1,11,-5,-1,-14,291,291,291,291,291,291,291,290,10.84737855,9.6388374622,10.998107852,10.748537664,10.732172669,10.219724067,14.929725316,14.987216786,14.01371807,12.945752546,13.117099928,14.067149599,-4.082346766,-5.348379324,-3.015610218,-2.197214882,-2.38492726,-3.847425531,-0.116638479,-0.058773399,-0.059129612,-0.059384186,-0.059623181,-0.060116024,-4.957135359,-0.352640395,-3.961684011,0.3563051159,-3.338898164,-5.891370345,-5.073773838,-0.411413794,-4.020813623,0.29692093,-3.398521345,-5.951486369
050,3,6,01,059,Alabama,Franklin County,31704,31709,31734,31734,31652,31505,31540,31542,31628,25,0,-82,-147,35,2,86,120,420,406,433,412,368,363,66,418,380,409,406,370,378,54,2,26,24,6,-2,-15,6,51,57,70,80,86,88,-31,-45,-170,-258,-31,-94,33,-25,6,-113,-188,49,-8,121,-4,-8,5,17,-20,12,-20,272,272,272,272,272,272,272,272,13.235016071,12.810399773,13.711860918,13.070029344,11.667353603,11.492797214,13.171992185,11.990029344,12.951850151,12.879689111,11.730763134,11.96770619,0.0630238861,0.8203704288,0.7600107668,0.1903402332,-0.06340953,-0.474908976,1.6071090943,1.7985044016,2.2166980699,2.5378697756,2.7266098095,2.7861326579,-1.418037436,-5.363960496,-8.170115743,-0.983424538,-2.980247931,1.0447997467,0.1890716582,-3.565456094,-5.953417673,1.5544452375,-0.253638122,3.8309324046
050,3,6,01,061,Alabama,Geneva County,26790,26788,26796,26843,27012,26754,26688,26755,26614,8,47,169,-258,-66,67,-141,74,320,305,326,276,308,284,117,332,349,361,324,357,358,-43,-12,-44,-35,-48,-49,-74,-1,-4,-1,0,0,0,0,55,39,212,-197,-5,98,-50,54,35,211,-197,-5,98,-50,-3,24,2,-26,-13,18,-17,229,229,229,229,229,229,229,229,11.931616921,11.326710612,12.126622773,10.328954755,11.526299048,10.642882572,12.379052555,12.96072788,13.428560801,12.125294712,13.360028442,13.416028031,-0.447435635,-1.634017269,-1.301938028,-1.796339957,-1.833729394,-2.773145459,-0.149145212,-0.037136756,0,0,0,0,1.4541658122,7.8729922941,-7.328051185,-0.187118746,3.6674587879,-1.873746932,1.3050206007,7.835855538,-7.328051185,-0.187118746,3.6674587879,-1.873746932
050,3,6,01,063,Alabama,Greene County,9045,9045,9001,8926,8837,8702,8525,8450,8422,-44,-75,-89,-135,-177,-75,-28,38,105,105,105,101,101,99,37,107,101,134,96,90,91,1,-2,4,-29,5,11,8,0,0,0,-1,-1,-1,-1,-47,-75,-89,-92,-194,-78,-32,-47,-75,-89,-93,-195,-79,-33,2,2,-4,-13,13,-7,-3,45,45,45,45,45,45,45,45,11.714174151,11.82232731,11.973316609,11.7257793,11.899852725,11.73541963,11.937301277,11.371952936,15.280232624,11.145295176,10.603829161,10.787102892,-0.223127127,0.4503743737,-3.306916016,0.5804841238,1.2960235641,0.9483167378,0,0,-0.114031587,-0.116096825,-0.117820324,-0.118539592,-8.367267251,-10.02082981,-10.49090598,-22.522784,-9.189985272,-3.793266951,-8.367267251,-10.02082981,-10.60493757,-22.63888083,-9.307805596,-3.911806543
050,3,6,01,065,Alabama,Hale County,15760,15760,15740,15377,15393,15293,15081,15075,14952,-20,-363,16,-100,-212,-6,-123,55,188,201,204,186,237,226,27,204,154,181,181,181,197,28,-16,47,23,5,56,29,9,10,0,0,0,-1,-1,-59,-368,-32,-129,-219,-66,-160,-50,-358,-32,-129,-219,-67,-161,2,11,1,6,2,5,9,334,334,334,314,273,221,221,221,12.083427066,13.064673383,13.295965587,12.247316784,15.718265022,15.05311886,13.111803837,10.009749756,11.796910643,11.918087838,12.004244595,13.121523962,-1.028376772,3.0549236269,1.4990549436,0.3292289458,3.7140204271,1.9315948979,0.6427354822,0,0,0,-0.066321793,-0.066606721,-23.65266575,-2.079948001,-8.407742945,-14.42022783,-4.377238361,-10.6570753,-23.00993026,-2.079948001,-8.407742945,-14.42022783,-4.443560154,-10.72368202
050,3,6,01,067,Alabama,Henry County,17302,17300,17294,17405,17237,17188,17156,17191,17164,-6,111,-168,-49,-32,35,-27,40,188,184,169,174,167,166,58,229,233,211,191,203,209,-18,-41,-49,-42,-17,-36,-43,3,13,3,4,5,5,5,10,125,-122,-24,-4,68,22,13,138,-119,-20,1,73,27,-1,14,0,13,-16,-2,-11,199,199,199,199,199,199,199,199,10.836047148,10.622943248,9.8184458969,10.132774284,9.7242845081,9.6638043953,13.199227643,13.451879222,12.258533043,11.122757978,11.820537456,12.167079028,-2.363180495,-2.828935974,-2.440087146,-0.989983694,-2.096252948,-2.503274633,0.7493011326,0.1732001617,0.232389252,0.2911716748,0.2911462428,0.2910784456,7.2048185827,-7.043473241,-1.394335512,-0.23293734,3.9595889015,1.2807451608,7.9541197153,-6.870273079,-1.16194626,0.058234335,4.2507351443,1.5718236065
050,3,6,01,069,Alabama,Houston County,101547,101555,101804,102480,103382,103614,104177,104225,104056,249,676,902,232,563,48,-169,323,1331,1336,1252,1283,1260,1282,236,912,1003,1095,1058,1099,1121,87,419,333,157,225,161,161,5,49,57,43,37,37,38,157,233,509,31,282,-153,-297,162,282,566,74,319,-116,-259,0,-25,3,1,19,3,-71,1416,1416,1416,1416,1417,1418,1418,1420,13.030878581,12.979568837,12.096852113,12.348946778,12.092014472,12.310292345,8.9287462552,9.7443918742,10.579914588,10.18330919,10.546923734,10.764303993,4.1021323256,3.2351769632,1.5169375254,2.1656375878,1.5450907381,1.5459883523,0.4797243054,0.5537690297,0.4154669655,0.35612707,0.3550829647,0.3648916608,2.2811380235,4.9450602831,0.2995226961,2.7142657767,-1.468316043,-2.851916401,2.7608623289,5.4988293128,0.7149896616,3.0703928467,-1.113233078,-2.487024741
050,3,6,01,071,Alabama,Jackson County,53227,53226,53181,53275,53087,52939,52580,52298,52138,-45,94,-188,-148,-359,-282,-160,144,573,600,557,553,522,519,131,647,694,691,646,699,670,13,-74,-94,-134,-93,-177,-151,6,36,38,30,30,32,31,-63,113,-128,-39,-264,-164,4,-57,149,-90,-9,-234,-132,35,-1,19,-4,-5,-32,27,-44,597,597,597,597,597,597,597,597,10.765010897,11.282224855,10.506856809,10.481524654,9.9544232346,9.9391014593,12.155256632,13.049773415,13.034538698,12.244240374,13.329773642,12.83082462,-1.390245735,-1.767548561,-2.527681889,-1.762715719,-3.375350407,-2.891723161,0.6763357631,0.7145409075,0.5658989305,0.568617974,0.610232842,0.5936650197,2.1229428121,-2.406874636,-0.73566861,-5.003838171,-3.127443315,0.076601938,2.7992785752,-1.692333728,-0.169769679,-4.435220197,-2.517210473,0.6702669578
050,3,6,01,073,Alabama,Jefferson County,658466,658348,658150,657669,657639,658578,659733,660007,659521,-198,-481,-30,939,1155,274,-486,2105,8830,9007,8839,8658,8941,8775,1583,6904,6744,7063,6859,7128,7269,522,1926,2263,1776,1799,1813,1506,174,733,519,522,619,674,646,-919,-2860,-2792,-1213,-958,-1999,-2350,-745,-2127,-2273,-691,-339,-1325,-1704,25,-280,-20,-146,-305,-214,-288,15774,15776,15749,15793,16005,16018,16338,16343,13.421298826,13.695651513,13.430916027,13.134988633,13.549638565,13.300210378,10.493844518,10.254632375,10.73227287,10.405738858,10.802127692,11.017575982,2.9274543079,3.4410191377,2.6986431569,2.7292497749,2.7475108734,2.2826343965,1.1141349988,0.7891687726,0.7931822792,0.9390803839,1.0214133087,0.9791379948,-4.347102451,-4.245393474,-1.84316112,-1.453374811,-3.029384576,-3.561879702,-3.232967452,-3.456224702,-1.049978841,-0.514294427,-2.007971267,-2.582741708
050,3,6,01,075,Alabama,Lamar County,14564,14564,14495,14301,14257,14192,14062,13902,13918,-69,-194,-44,-65,-130,-160,16,33,140,141,143,142,135,135,73,199,173,198,204,192,197,-40,-59,-32,-55,-62,-57,-62,0,2,1,3,3,3,3,-29,-132,-11,1,-69,-113,75,-29,-130,-10,4,-66,-110,78,0,-5,-2,-14,-2,7,0,217,217,217,217,217,217,217,217,9.7235727184,9.8746410813,10.053077437,10.051674099,9.6552710628,9.705248023,13.821364078,12.115694376,13.919645682,14.440433213,13.731941067,14.162473041,-4.09779136,-2.241053295,-3.866568245,-4.388759114,-4.076670004,-4.457225018,0.1389081817,0.0700329155,0.2109037225,0.212359312,0.2145615792,0.2156721783,-9.167939992,-0.77036207,0.0703012408,-4.884264175,-8.081819482,5.3918044572,-9.02903181,-0.700329155,0.2812049633,-4.671904863,-7.867257903,5.6074766355
050,3,6,01,077,Alabama,Lauderdale County,92709,92709,92747,92593,92694,92713,93005,92477,92318,38,-154,101,19,292,-528,-159,239,949,893,943,936,945,940,227,1097,1023,1125,1085,1105,1099,12,-148,-130,-182,-149,-160,-159,15,49,47,36,44,47,48,14,-10,182,158,434,-463,-1,29,39,229,194,478,-416,47,-3,-45,2,7,-37,48,-47,1891,1891,1863,2085,2045,2073,2061,2060,10.240638826,9.6391004226,10.17221572,10.079798404,10.189668,10.173435428,11.83770368,11.042328928,12.135464141,11.684381697,11.914902794,11.894261208,-1.597064854,-1.403228505,-1.963248421,-1.604583293,-1.725234794,-1.72082578,0.5287579583,0.5073210749,0.3883348525,0.4738366771,0.5067877206,0.5194945751,-0.107909787,1.964519907,1.7043585194,4.6737526788,-4.992398184,-0.010822804,0.4208481709,2.4718409818,2.0926933719,5.1475893559,-4.485610464,0.5086717714
050,3,6,01,079,Alabama,Lawrence County,34339,34339,34306,34052,33788,33570,33432,33133,33244,-33,-254,-264,-218,-138,-299,111,78,345,375,372,355,379,380,60,421,388,391,411,394,408,18,-76,-13,-19,-56,-15,-28,1,1,3,1,1,0,0,-42,-189,-259,-210,-58,-268,144,-41,-188,-256,-209,-57,-268,144,-10,10,5,10,-25,-16,-5,229,229,229,229,229,229,229,229,10.093917318,11.055424528,11.045458594,10.596698606,11.387365733,11.44974916,12.317504901,11.438679245,11.609608361,12.268290499,11.838053031,12.293414888,-2.223587583,-0.383254717,-0.564149767,-1.671591893,-0.450687298,-0.843665728,0.0292577314,0.0884433962,0.029692093,0.0298498552,0,0,-5.529711226,-7.635613208,-6.235339529,-1.731291603,-8.052279727,4.3388523133,-5.500453495,-7.547169811,-6.205647436,-1.701441748,-8.052279727,4.3388523133
050,3,6,01,081,Alabama,Lee County,140247,140296,140804,144123,148289,151411,154277,156767,158991,508,3319,4166,3122,2866,2490,2224,414,1631,1662,1828,1832,1892,1904,239,804,881,1043,1118,1093,1056,175,827,781,785,714,799,848,134,512,621,526,573,605,573,193,1932,2699,1769,1458,1057,769,327,2444,3320,2295,2031,1662,1342,6,48,65,42,121,29,34,4410,4410,4311,4212,4554,4941,4952,4955,11.44854647,11.367522537,12.198865532,11.986077308,12.165481411,12.059868634,5.6435508042,6.0257444975,6.960293627,7.3146476146,7.0279445995,6.6886666371,5.8049956656,5.3417780392,5.2385719052,4.671429693,5.1375368115,5.3712019965,3.5939029997,4.2474317059,3.5101768435,3.7489204679,3.8901248698,3.6293617264,13.56136835,18.460254709,11.805138472,9.5391379446,6.7964660948,4.8708187916,17.15527135,22.707686415,15.315315315,13.288058412,10.686590965,8.500180518
050,3,6,01,083,Alabama,Limestone County,82782,82782,83162,85571,87368,88904,90640,91622,92753,380,2409,1797,1536,1736,982,1131,223,1011,1002,978,1006,1028,1013,158,685,716,672,728,761,787,65,326,286,306,278,267,226,19,74,80,60,79,84,83,281,1908,1419,1124,1339,557,820,300,1982,1499,1184,1418,641,903,15,101,12,46,40,74,2,2907,2907,2952,2758,2906,2801,2731,2728,11.983429442,11.587900936,11.096487247,11.206166734,11.280464386,10.988474576,8.1193364665,8.2803763177,7.6245801942,8.1094327853,8.350616146,8.5369491525,3.8640929753,3.3075246185,3.4719070527,3.0967339482,2.9298482404,2.4515254237,0.8771253993,0.9251817115,0.6807660888,0.8800071292,0.9217500082,0.9003389831,22.615611647,16.410410607,12.753018063,14.915563873,6.1120804117,8.8949152542,23.492737046,17.335592319,13.433784152,15.795571002,7.0338304199,9.7952542373
050,3,6,01,085,Alabama,Lowndes County,11299,11289,11278,11117,10835,10685,10524,10422,10358,-11,-161,-282,-150,-161,-102,-64,37,148,147,140,119,129,123,18,155,114,141,109,143,148,19,-7,33,-1,10,-14,-25,0,1,0,-1,-1,-1,-1,-28,-157,-325,-146,-171,-96,-64,-28,-156,-325,-147,-172,-97,-65,-2,2,10,-2,1,9,26,96,96,96,96,96,96,96,96,13.21723599,13.392857143,13.011152416,11.221651186,12.317387568,11.838306064,13.84237553,10.386297376,13.104089219,10.278655288,13.654158312,14.244465833,-0.62513954,3.0065597668,-0.092936803,0.942995898,-1.336770744,-2.406159769,0.0893056486,0,-0.092936803,-0.09429959,-0.095483625,-0.096246391,-14.02098683,-29.61005831,-13.56877323,-16.12522986,-9.166427958,-6.159769009,-13.93168118,-29.61005831,-13.66171004,-16.21952945,-9.261911582,-6.256015399
050,3,6,01,087,Alabama,Macon County,21452,21448,21499,21317,20632,20016,19594,19215,18963,51,-182,-685,-616,-422,-379,-252,65,216,210,177,201,174,186,40,237,223,224,234,277,269,25,-21,-13,-47,-33,-103,-83,-2,-6,1,4,2,2,2,27,-149,-692,-567,-410,-273,-162,25,-155,-691,-563,-408,-271,-160,1,-6,19,-6,19,-5,-9,1772,1776,1852,1734,1822,1733,1684,1690,10.089686099,10.01215762,8.7089155678,10.148952285,8.9669921925,9.743831526,11.070627803,10.631957854,11.02145247,11.815198182,14.275039295,14.091885379,-0.980941704,-0.619800234,-2.312536902,-1.666245898,-5.308047102,-4.348053853,-0.280269058,0.047676941,0.1968116512,0.1009845998,0.1030688758,0.104772382,-6.960014948,-32.9924432,-27.89805156,-20.70184297,-14.06890154,-8.486562942,-7.240284006,-32.94476626,-27.70123991,-20.60085837,-13.96583267,-8.38179056
050,3,6,01,089,Alabama,Madison County,334811,334811,336149,339594,342773,346704,350121,353302,356967,1338,3445,3179,3931,3417,3181,3665,964,4250,4032,4002,4193,4232,4249,602,2716,2574,2889,2706,3054,3069,362,1534,1458,1113,1487,1178,1180,142,531,535,463,541,578,537,790,1407,1190,2138,1359,1168,1923,932,1938,1725,2601,1900,1746,2460,44,-27,-4,217,30,257,25,8042,8052,7579,7544,7666,7791,8093,8107,12.578746654,11.817687549,11.608799133,12.034585441,12.03258921,11.964481063,8.038559038,7.5443273195,8.3802650415,7.7666559036,8.6832531777,8.6417962772,4.5401876157,4.2733602299,3.2285340918,4.2679295375,3.3493360325,3.3226847856,1.5716034054,1.5680711406,1.3430469762,1.5527571485,1.6433923827,1.5121031609,4.1643050686,3.4878591726,6.2018022356,3.9005489183,3.3209036384,5.4148498667,5.7359084741,5.0559303132,7.5448492118,5.4533060668,4.964296021,6.9269530277
050,3,6,01,091,Alabama,Marengo County,21027,21036,20953,20728,20451,20208,20086,19912,19673,-83,-225,-277,-243,-122,-174,-239,48,233,251,234,256,231,230,100,247,225,269,254,260,267,-52,-14,26,-35,2,-29,-37,1,19,21,13,13,14,14,-33,-250,-334,-222,-127,-180,-224,-32,-231,-313,-209,-114,-166,-210,1,20,10,1,-10,21,8,254,254,254,254,254,254,254,254,11.180154027,12.190679715,11.510366708,12.706606443,11.550577529,11.620563345,11.851922939,10.927900143,13.232002755,12.60733608,13.000650033,13.489958318,-0.671768911,1.2627795721,-1.721636046,0.0992703628,-1.450072504,-1.869394973,0.9116863799,1.0199373467,0.6394648171,0.6452573584,0.7000350018,0.7073386384,-11.99587342,-16.22186066,-10.92009149,-6.30366804,-9.000450023,-11.31741821,-11.08418704,-15.20192331,-10.28062668,-5.658410681,-8.300415021,-10.61007958
050,3,6,01,093,Alabama,Marion County,30776,30776,30798,30725,30520,30283,30250,30145,29998,22,-73,-205,-237,-33,-105,-147,74,289,325,303,314,291,292,77,427,412,418,373,392,404,-3,-138,-87,-115,-59,-101,-112,2,20,17,14,16,16,16,26,29,-129,-154,30,-10,-33,28,49,-112,-140,46,6,-17,-3,16,-6,18,-20,-10,-18,868,868,868,862,868,868,868,868,9.3948604587,10.613111274,9.9666134895,10.374506468,9.6365593178,9.7101907121,13.880987598,13.454159523,13.74932158,12.323856409,12.981207054,13.434647424,-4.486127139,-2.841048249,-3.78270809,-1.949349941,-3.344647736,-3.724456712,0.6501633535,0.555147359,0.4605035936,0.5286372722,0.5298451859,0.5320652445,0.9427368626,-4.212588783,-5.065539529,0.9911948854,-0.331153241,-1.097384567,1.5929002162,-3.657441424,-4.605035936,1.5198321577,0.1986919447,-0.565319322
050,3,6,01,095,Alabama,Marshall County,93019,93019,93150,93885,94182,94318,94320,94693,95157,131,735,297,136,2,373,464,323,1310,1291,1212,1299,1284,1280,269,1015,1054,1104,1095,1105,1145,54,295,237,108,204,179,135,29,120,43,76,96,102,103,46,351,26,-99,-268,13,225,75,471,69,-23,-172,115,328,2,-31,-9,51,-30,79,1,1047,1047,1035,1061,1059,1065,1061,1061,14.008073355,13.729149718,12.859416446,13.772410649,13.586367075,13.484329734,10.853583554,11.208771342,11.713527851,11.609537845,11.69231746,12.062154332,3.1544898014,2.5203783758,1.1458885942,2.162872804,1.8940496156,1.4221754016,1.2831822921,0.4572838403,0.8063660477,1.017822496,1.0792908424,1.0850671583,3.7533082043,0.2764972058,-1.050397878,-2.841421135,0.137556676,2.3702923361,5.0364904964,0.7337810461,-0.24403183,-1.823598639,1.2168475184,3.4553594943
050,3,6,01,097,Alabama,Mobile County,412992,413143,413369,413178,413760,413884,414342,414634,414836,226,-191,582,124,458,292,202,1345,5604,5678,5391,5652,5690,5596,951,4133,4052,4380,4281,4292,4514,394,1471,1626,1011,1371,1398,1082,155,613,491,436,488,521,484,-321,-2070,-1538,-1411,-1227,-1736,-1138,-166,-1457,-1047,-975,-739,-1215,-654,-2,-205,3,88,-174,109,-226,6949,6949,7196,7113,7312,7509,7515,7516,13.560027439,13.732589384,13.027340257,13.648448612,13.727779815,13.492953332,10.000641222,9.8000091905,10.584260866,10.337758052,10.354943931,10.884058495,3.5593862176,3.9325801934,2.4430793916,3.3106905603,3.3728358843,2.6088948365,1.4832792328,1.1875134532,1.0535930907,1.1784223147,1.2569724576,1.1670102596,-5.008789579,-3.719746825,-3.409678557,-2.962959385,-4.188299782,-2.743920817,-3.525510346,-2.532233372,-2.356085467,-1.784537071,-2.931327324,-1.576910557
050,3,6,01,099,Alabama,Monroe County,23068,23070,22987,22795,22593,22154,21902,21697,21530,-83,-192,-202,-439,-252,-205,-167,56,257,246,227,226,222,229,37,263,289,264,245,256,267,19,-6,-43,-37,-19,-34,-38,0,0,0,0,0,0,0,-99,-188,-160,-399,-232,-137,-121,-99,-188,-160,-399,-232,-137,-121,-3,2,1,-3,-1,-34,-8,230,230,230,230,230,230,230,230,11.227119829,10.839869569,10.145931571,10.259669512,10.18371981,10.595229833,11.489231576,12.734643518,11.799673721,11.122208099,11.74338861,12.353390242,-0.262111747,-1.894773949,-1.65374215,-0.862538587,-1.5596688,-1.758160409,0,0,0,0,0,0,-8.212834739,-7.050321671,-17.83359778,-10.53205012,-6.284547811,-5.598352881,-8.212834739,-7.050321671,-17.83359778,-10.53205012,-6.284547811,-5.598352881
050,3,6,01,101,Alabama,Montgomery County,229363,229385,229554,229174,228708,227841,227193,226868,226349,169,-380,-466,-867,-648,-325,-519,713,3147,3121,3092,3208,3240,3170,457,1914,1951,2086,2073,2225,2171,256,1233,1170,1006,1135,1015,999,114,378,462,355,397,425,375,-191,-1935,-2124,-2185,-2096,-1732,-1829,-77,-1557,-1662,-1830,-1699,-1307,-1454,-10,-56,26,-43,-84,-33,-64,9082,9089,8692,8611,8933,9253,8933,8876,13.720548996,13.632333221,13.545095926,14.100045271,14.271210256,13.988883912,8.3448143562,8.5218462399,9.1381209903,9.1114070597,9.8004453146,9.5803996761,5.3757346401,5.1104869814,4.4069749359,4.9886382117,4.4707649413,4.408484236,1.6480354371,2.017987167,1.5551452309,1.7449245551,1.8719951725,1.6548364249,-8.436371881,-9.277499443,-9.571809379,-9.212498407,-7.628930915,-8.071188857,-6.788336443,-7.259512276,-8.016664148,-7.467573852,-5.756935742,-6.416352432
050,3,6,01,103,Alabama,Morgan County,119490,119486,119610,119988,120123,119652,119602,119387,119012,124,378,135,-471,-50,-215,-375,383,1505,1397,1394,1411,1332,1331,295,1238,1220,1231,1230,1243,1245,88,267,177,163,181,89,86,21,124,54,93,112,118,117,18,26,-87,-739,-294,-448,-509,39,150,-33,-646,-182,-330,-392,-3,-39,-9,12,-49,26,-69,2133,2133,2133,2120,2118,2127,2124,2121,12.562709205,11.636284885,11.627567511,11.794996113,11.146956554,11.16615422,10.333976077,10.161966757,10.267959545,10.281959758,10.4021524,10.444674684,2.228733128,1.4743181279,1.3596079658,1.5130363547,0.7448041542,0.7214795364,1.0350670707,0.4497919712,0.7757272443,0.9362434902,0.9874931482,0.9815477414,0.2170301922,-0.724664843,-6.164112189,-2.457639162,-3.749126529,-4.27015214,1.2520972629,-0.274872871,-5.388384944,-1.521395672,-2.761633381,-3.288604399
050,3,6,01,105,Alabama,Perry County,10591,10581,10543,10518,10184,9995,9842,9683,9574,-38,-25,-334,-189,-153,-159,-109,32,134,125,119,89,109,106,18,145,143,148,136,119,139,14,-11,-18,-29,-47,-10,-33,0,5,4,4,3,3,2,-47,-41,-323,-142,-121,-150,-73,-47,-36,-319,-138,-118,-147,-71,-5,22,3,-22,12,-2,-5,721,721,749,768,770,792,803,805,12.724941836,12.07612791,11.794439764,8.9731310178,11.165172855,11.008983746,13.769526613,13.815090329,14.668715001,13.711750769,12.18950064,14.436308875,-1.044584778,-1.738962419,-2.874275237,-4.738619751,-1.024327785,-3.427325129,0.4748112625,0.3864360931,0.3964517568,0.3024650905,0.3072983355,0.2077166745,-3.893452353,-31.20471452,-14.07403737,-12.19942532,-15.36491677,-7.581658618,-3.41864109,-30.81827843,-13.67758561,-11.89696023,-15.05761844,-7.373941943
